ID,State,Px,Py,Vx,Vy,Speed,Flow,Ax,Ay,Density,Exit_coe,Slope,V_P,W_P,Vg,Vl,Vg_x,Vg_y,Vl_x,Vl_y,Pressure,Friction,Pressure_Sum
9752,1,567.089,738.73,1.13291,-0.266248,1.16378,0.414943,0,0,0.356549,0.0891371,0,0.829671,0.104945,1,1,0.939693,-0.34202,0.392718,0.919659,0.637636,0.388557,1.02619
9753,1,308.344,279.398,-0.656249,-0.0400505,0.65747,0.885124,0,0,1.34626,0.336564,0,0.440147,0.239806,1,1,-0.984808,-0.173648,0.115416,0.993317,0.847079,0.508801,1.35588
9754,1,184.652,658.018,-0.304883,0.0349028,0.306874,0.473609,0,0,1.54333,0.385833,0,0.377201,0.277546,1,1,-0.984808,0.173648,0.83434,-0.55125,2.80031,0.719274,3.51958
9755,1,559.302,416.55,0.64243,-0.290476,0.705048,0.325355,0,0,0.461465,0.115366,0,0.782577,0.115216,1,1,0.984808,-0.173648,-0.339389,-0.940646,1.26277,0.172613,1.43538
9756,1,257.008,192.109,-0.341082,-0.706295,0.78434,0.660298,0,0,0.841852,0.210463,0,0.623369,0.160011,1,1,-0.34202,-0.939693,-0.711747,0.702436,2.44637,0.723272,3.16964
9757,1,527.517,376.368,0.112562,0.0179001,0.113976,0.171923,0,0,1.50842,0.377104,0,0.387999,0.270599,1,1,0.866025,0.5,0.139729,-0.99019,2.86028,0.853568,3.71385
9758,1,250.786,397.155,-0.218841,-0.092394,0.237546,0.27762,0,0,1.1687,0.292175,0,0.501016,0.208944,1,1,-0.939693,-0.34202,0.999211,-0.0397108,4.73951,0.206528,4.94603
9759,1,458.13,470.378,0.241444,-0.733936,0.77263,0.776557,0,0,1.00508,0.251271,0,0.560595,0.183185,1,1,0.34202,-0.939693,0.0868445,0.996222,2.71825,0.274339,2.99259
9760,1,145.915,545.424,-0.0830972,0.679072,0.684137,0.603535,0,0,0.882184,0.220546,0,0.607548,0.165506,1,1,0.34202,0.939693,-0.994818,-0.101671,3.10326,0.43838,3.54164
9761,1,405.704,119.124,-0.0886321,-0.592326,0.59892,0.736159,0,0,1.22914,0.307286,0,0.479853,0.219111,1,1,0.173648,-0.984808,-0.978198,0.207675,3.99597,0.421338,4.41731
9762,1,550.933,333.471,0.656174,-0.00618285,0.656203,0.511673,0,0,0.779748,0.194937,0,0.648126,0.151839,1,1,0.984808,-0.173648,-0.464478,0.885585,2.76077,0.15062,2.91139
9763,1,481.785,349.574,0.0966023,-0.428141,0.438904,0.260552,0,0,0.593642,0.148411,0,0.725205,0.129391,1,1,0.34202,-0.939693,-0.429814,0.902918,2.21571,0.475485,2.6912
9764,1,615.107,539.821,0.998643,0.0261279,0.998985,0.616835,0,0,0.617461,0.154365,0,0.715098,0.132098,1,1,0.984808,0.173648,0.00875175,-0.999962,1.23506,0.946682,2.18174
9765,1,399.163,485.265,1.28479,0.402927,1.34649,0.144995,0,0,0.107684,0.026921,0,0.946883,0.0837605,1,1,0.984808,0.173648,0.7021,0.712079,0.13241,0.000330884,0.132741
9766,1,125.339,509.77,0.368192,0.311156,0.482061,0.37132,0,0,0.770276,0.192569,0,0.651945,0.150623,1,1,0.34202,0.939693,0.266098,-0.963946,3.924,0.359077,4.28307
9767,1,574.916,383.176,-1.27647,0.333274,1.31926,0.230593,0,0,0.17479,0.0436974,0,0.914515,0.0890565,1,1,-0.984808,0.173648,0.361297,0.932451,0.17663,0.0348425,0.211473
9768,1,144.766,531.59,0.910356,0.076038,0.913526,0.551878,0,0,0.604118,0.15103,0,0.720751,0.130575,1,1,1,0,-0.997108,0.0760025,3.49936,0.726567,4.22593
9769,1,484.107,680.324,0.153852,-1.13189,1.1423,0.407529,0,0,0.356763,0.0891908,0,0.829573,0.104965,1,1,0.173648,-0.984808,-0.882031,0.471191,0.68191,0.28619,0.968101
9770,1,271.878,201.285,-1.05674,-0.316556,1.10314,0.413096,0,0,0.374474,0.0936185,0,0.821527,0.10664,1,1,-0.939693,-0.34202,0.326176,0.945309,0.369011,0.339556,0.708568
9771,1,425.53,541.079,-0.119647,1.1554,1.16158,0.654902,0,0,0.563804,0.140951,0,0.737965,0.126066,1,1,0.173648,0.984808,-0.328054,-0.944659,4.34259,2.13816,6.48075
9772,1,301.872,424.993,-1.06155,-0.425504,1.14365,0.239247,0,0,0.209196,0.0522989,0,0.898137,0.0918874,1,1,-0.939693,-0.34202,-0.305775,-0.952104,0.619854,0.549597,1.16945
9773,1,328.332,744.287,0.173848,0.26253,0.314873,0.381349,0,0,1.21112,0.30278,0,0.486116,0.216042,1,1,0.34202,0.939693,0.175569,-0.984467,7.3341,0.488701,7.8228
9774,1,165.17,620.738,-0.977997,-0.241309,1.00733,0.633205,0,0,0.628599,0.15715,0,0.710396,0.13338,1,1,-0.939693,-0.34202,0.759781,0.65018,1.25611,0.200032,1.45614
9775,1,242.796,635.676,-0.0692482,-0.653222,0.656883,0.373006,0,0,0.567842,0.141961,0,0.736232,0.126512,1,1,-0.34202,-0.939693,0.861079,0.508471,2.29433,0.231695,2.52602
9776,1,313.691,765.794,-0.410052,1.06835,1.14434,0.49463,0,0,0.432242,0.108061,0,0.795556,0.11227,1,1,-0.34202,0.939693,0.835875,-0.548919,0.517596,0.7925,1.3101
9777,1,306.323,788.51,-0.24579,0.860666,0.895075,0.370561,0,0,0.413999,0.1035,0,0.803712,0.110465,1,1,7.54979e-08,1,-0.0523362,-0.99863,1.47461,0.114312,1.58893
9778,1,515.558,454.996,-0.000837593,-0.057201,0.0572071,0.0924909,0,0,1.61677,0.404193,0,0.354986,0.292509,1,1,-0.34202,-0.939693,0.698877,0.715242,5.03558,1.26474,6.30032
9779,1,535.972,447.406,0.173091,-0.0804925,0.190891,0.311669,0,0,1.6327,0.408175,0,0.350256,0.295817,1,1,0.642788,-0.766044,0.516269,0.856426,3.76424,0.372931,4.13717
9780,1,533.948,549.084,1.09932,0.415026,1.17505,0.404754,0,0,0.344455,0.0861139,0,0.835188,0.103814,1,1,0.866025,0.5,0.885754,-0.464155,0.222298,0.0183613,0.240659
9781,0
9782,1,466.71,276.978,-0.340739,0.0445166,0.343635,0.516263,0,0,1.50236,0.37559,0,0.389888,0.269405,1,1,-0.984808,-0.173648,0.905853,0.423592,1.67224,0.54702,2.21926
9783,1,242.358,632.574,-0.556429,-0.225752,0.60048,0.497137,0,0,0.827898,0.206974,0,0.628889,0.158144,1,1,-0.939693,-0.34202,0.998299,-0.0583097,2.13551,0.115525,2.25103
9784,1,285.218,567.395,-0.431138,1.09252,1.17451,0.25622,0,0,0.21815,0.0545375,0,0.893899,0.0926373,1,1,-0.34202,0.939693,-0.999634,-0.0270485,0.107608,0.335486,0.443094
9785,1,584.792,128.443,0.758789,0.166565,0.776856,0.661333,0,0,0.851294,0.212823,0,0.619647,0.161284,1,1,0.939693,0.34202,-0.340815,-0.940131,4.49675,0.14443,4.64118
9786,1,581.025,476.791,1.28615,-0.070204,1.28807,0.183789,0,0,0.142686,0.0356714,0,0.92993,0.0864861,1,1,0.984808,0.173648,-0.874025,-0.485881,0.313759,0.182937,0.496695
9787,1,264.102,783.754,1.28311,0.392261,1.34173,0.0887757,0,0,0.0661653,0.0165413,0,0.967191,0.0806288,1,1,0.939693,0.34202,0.798677,-0.60176,0.22455,0.376445,0.600995
9788,1,566.546,143.875,0.305279,-0.386646,0.492636,0.459566,0,0,0.93287,0.233218,0,0.587955,0.172626,1,1,0.34202,-0.939693,0.718298,0.695736,3.37094,0.139939,3.51088
9789,1,264.453,725.652,-0.303813,1.19634,1.23431,0.245707,0,0,0.199064,0.049766,0,0.902945,0.0910455,1,1,-0.34202,0.939693,0.156693,-0.987647,0.224446,0.225678,0.450124
9790,1,610.247,130.686,0.519453,-0.0475416,0.521624,0.723979,0,0,1.38793,0.346983,0,0.426431,0.247486,1,1,0.939693,-0.34202,-0.229593,0.973287,3.29117,0.291503,3.58268
9791,1,99.5357,404.458,-0.548357,0.0897267,0.555649,0.699219,0,0,1.25838,0.314596,0,0.469779,0.224155,1,1,-0.939693,0.34202,0.573577,-0.819152,1.94701,0.166251,2.11326
9792,1,477.356,465.781,0.28436,-0.298151,0.412013,0.299336,0,0,0.726521,0.18163,0,0.669729,0.14511,1,1,0.866025,-0.5,-0.994902,-0.100841,4.89007,0.166197,5.05626
9793,1,322.766,766.814,-0.31124,1.12603,1.16825,0.415499,0,0,0.355658,0.0889145,0,0.830077,0.104861,1,1,-0.173648,0.984808,-0.590386,-0.807121,0.755969,0.359205,1.11517
9794,0
9795,1,215.793,491.039,-0.0667849,0.777078,0.779943,0.534802,0,0,0.685694,0.171424,0,0.686539,0.140119,1,1,-0.173648,0.984808,0.80036,-0.59952,1.6725,0.323303,1.9958
9796,1,532.168,267.253,0.644816,0.00052852,0.644816,0.716309,0,0,1.11087,0.277718,0,0.521691,0.199547,1,1,1,0,-0.972363,-0.233474,6.34583,1.21647,7.56229
9797,1,574.245,382.537,-1.29406,0.338934,1.33771,0.238987,0,0,0.178654,0.0446634,0,0.912668,0.0893704,1,1,-0.939693,0.34202,-0.104704,-0.994503,0.206747,0.0187926,0.22554
9798,1,126.144,400.564,-0.940315,0.284561,0.982429,0.475057,0,0,0.483553,0.120888,0,0.772837,0.117487,1,1,-0.939693,0.34202,0.726051,-0.687641,0.54361,0.396172,0.939781
9799,1,410.744,438.598,0.444354,-0.770738,0.889656,0.481126,0,0,0.5408,0.1352,0,0.747879,0.123554,1,1,0.984808,-0.173648,-0.944475,0.328583,1.40139,2.11913,3.52051
9800,1,562.006,202.329,0.265446,-1.04034,1.07367,0.40724,0,0,0.379296,0.0948241,0,0.819343,0.107101,1,1,0.34202,-0.939693,-0.689184,0.724587,0.95131,0.832372,1.78368
9801,1,299.639,634.472,-0.408874,0.0872885,0.418088,0.455208,0,0,1.08879,0.272196,0,0.529698,0.196043,1,1,-0.939693,0.34202,-0.998105,-0.061532,3.88779,0.509995,4.39779
9802,1,306.658,372.613,-0.0462488,0.465623,0.467914,0.421039,0,0,0.899821,0.224955,0,0.600694,0.167957,1,1,0.34202,0.939693,-0.959744,-0.280876,3.58111,0.139761,3.72087
9803,1,222.887,647.604,-0.732645,-0.157332,0.749348,0.614812,0,0,0.820463,0.205116,0,0.631841,0.157157,1,1,-1,1.50996e-07,0.997213,0.0746095,4.20617,2.18118,6.38735
9804,1,181.476,656.824,-0.704171,0.101316,0.711422,0.670059,0,0,0.941858,0.235465,0,0.584514,0.173913,1,1,-0.939693,0.34202,-0.272822,-0.962065,3.64207,0.278204,3.92027
9805,1,390.262,325.144,-0.471518,0.103831,0.482815,0.357477,0,0,0.740401,0.1851,0,0.664062,0.146841,1,1,-0.939693,0.34202,0.745461,-0.66655,5.04225,0.585568,5.62782
9806,1,556.034,323.837,0.2981,0.832291,0.884065,0.578057,0,0,0.653862,0.163466,0,0.69979,0.136327,1,1,0.34202,0.939693,-0.831332,0.555777,0.96496,0.4267,1.39166
9807,1,539.983,443.771,0.392429,-0.0410787,0.394573,0.464464,0,0,1.17713,0.294283,0,0.498037,0.210341,1,1,0.984808,0.173648,0.999713,0.023956,6.67039,0.383163,7.05355
9808,1,230.767,287.976,-0.0714391,-0.534022,0.538779,0.604012,0,0,1.12107,0.280269,0,0.518013,0.201182,1,1,-0.34202,-0.939693,0.999725,0.0234518,3.63704,0.522533,4.15957
9809,1,581.178,256.218,-0.450462,-0.786105,0.906022,0.677774,0,0,0.748077,0.187019,0,0.660938,0.147805,1,1,-0.5,-0.866025,0.546434,0.837502,1.80091,0.530594,2.33151
9810,1,129.393,397.907,-1.1507,0.301916,1.18965,0.411124,0,0,0.345585,0.0863962,0,0.834672,0.103919,1,1,-0.939693,0.34202,-0.939334,-0.343003,0.215019,0.352822,0.567841
9811,1,230.343,522.013,-0.279435,0.177046,0.330801,0.277305,0,0,0.838284,0.209571,0,0.624778,0.159532,1,1,-0.766044,0.642788,-0.956145,-0.292895,5.20188,0.99158,6.19346
9812,1,258.577,293.406,0.244443,-0.470515,0.530223,0.622337,0,0,1.17373,0.293432,0,0.499239,0.209776,1,1,0.5,-0.866025,0.131505,0.991315,6.19983,0.435941,6.63578
9813,1,494.085,328.24,0.0436155,0.372402,0.374947,0.399003,0,0,1.06416,0.26604,0,0.538698,0.19219,1,1,0.34202,0.939693,-0.999023,-0.044201,4.99822,0.230209,5.22843
9814,1,390.715,304.514,-0.0211733,-0.489997,0.490455,0.346327,0,0,0.706134,0.176533,0,0.678097,0.142599,1,1,0.34202,-0.939693,-0.677594,0.735436,2.5799,1.34292,3.92282
9815,1,496.395,328.288,-0.520514,0.0296654,0.521359,0.452015,0,0,0.866994,0.216749,0,0.613483,0.163419,1,1,-0.939693,-0.34202,0.970074,0.242808,4.23499,1.15336,5.38835
9816,1,527.111,337.309,0.953901,-0.228486,0.980884,0.353568,0,0,0.360459,0.0901147,0,0.827891,0.105313,1,1,0.939693,-0.34202,0.61897,0.785415,1.59155,0.473492,2.06504
9817,1,330.681,278.886,0.116365,-0.202311,0.23339,0.211447,0,0,0.905985,0.226496,0,0.598308,0.16882,1,1,0.642788,-0.766044,0.881537,0.472115,3.51593,1.01419,4.53011
9818,0
9819,1,518.288,443.024,0.410662,0.0419437,0.412798,0.532562,0,0,1.29013,0.322532,0,0.458963,0.229724,1,1,0.939693,0.34202,0.961197,0.275863,2.83333,0.380644,3.21398
9820,1,591.268,337.207,0.949166,-0.207904,0.971669,0.556348,0,0,0.572569,0.143142,0,0.734205,0.127035,1,1,0.939693,-0.34202,-0.118945,0.992901,1.20219,0.459764,1.66195
9821,1,495.034,168.195,-0.234474,0.0453807,0.238825,0.328646,0,0,1.37609,0.344023,0,0.430306,0.245287,1,1,-0.866025,0.5,0.380875,-0.924626,5.03735,0.74625,5.7836
9822,1,362.685,180.59,-0.184141,-0.0868119,0.203578,0.330457,0,0,1.62324,0.405811,0,0.353061,0.29385,1,1,-0.866025,-0.5,0.0792695,0.996853,1.64038,1.0588,2.69918
9823,1,415.51,116.124,-0.4935,-1.07829,1.18586,0.139261,0,0,0.117435,0.0293588,0,0.942144,0.0845119,1,1,-0.34202,-0.939693,0.115527,0.993304,0.107009,0,0.107009
9824,1,186.883,305.032,0.53529,0.0272861,0.535985,0.761746,0,0,1.42121,0.355301,0,0.415636,0.253734,1,1,0.984808,-0.173648,-0.864841,0.502045,1.26028,0.691711,1.95199
9825,1,409.514,97.4432,-0.304484,-1.04447,1.08795,0.588207,0,0,0.540657,0.135164,0,0.747941,0.123538,1,1,-0.34202,-0.939693,0.732609,-0.68065,0.649123,0.322898,0.972021
9826,1,455.118,161.371,-0.352452,0.229009,0.420318,0.427834,0,0,1.01788,0.254471,0,0.555814,0.185108,1,1,-0.939693,0.34202,0.730587,0.682819,6.79025,0.462056,7.25231
9827,1,375.953,177.281,-0.886106,-0.21305,0.911358,0.693133,0,0,0.76055,0.190137,0,0.655877,0.149383,1,1,-0.939693,-0.34202,0.266347,0.963877,2.11139,0.253051,2.36444
9828,1,73.1822,405.549,-0.248207,0.0201446,0.249023,0.39567,0,0,1.58889,0.397222,0,0.363341,0.286773,1,1,-0.984808,-0.173648,-0.889943,0.456073,2.0146,0.417919,2.43252
9829,1,402.999,578.817,0.0439844,-0.0483521,0.0653648,0.107881,0,0,1.65045,0.412612,0,0.345025,0.299527,1,1,0.766044,-0.642788,-0.831252,0.555895,3.09175,0.964778,4.05653
9830,1,603.903,749.038,0.674472,0.325415,0.74887,0.561565,0,0,0.749882,0.187471,0,0.660204,0.148032,1,1,0.939693,0.34202,-0.93871,0.344708,4.16151,0.990562,5.15208
9831,1,306.894,374.489,-0.183484,0.789772,0.810806,0.624867,0,0,0.770674,0.192668,0,0.651784,0.150674,1,1,-0.173648,0.984808,-0.689555,0.724233,0.608208,1.32686,1.93507
9832,1,519.103,292.574,-0.178962,-0.221605,0.284844,0.33411,0,0,1.17296,0.293239,0,0.499511,0.209649,1,1,-0.642788,-0.766044,0.664195,0.747559,6.71391,1.38338,8.09729
9833,1,408.846,158.728,-0.267527,0.432301,0.508385,0.681642,0,0,1.3408,0.3352,0,0.441959,0.238813,1,1,-0.642788,0.766044,0.917134,-0.398579,1.30149,0.554833,1.85632
9834,1,569.734,346.082,0.00202828,-0.569988,0.569992,0.392316,0,0,0.688283,0.172071,0,0.685467,0.140431,1,1,0.173648,-0.984808,-0.989491,-0.144597,1.88638,1.04644,2.93282
9835,1,617.874,129.092,0.635924,0.11699,0.646596,0.55163,0,0,0.853129,0.213282,0,0.618925,0.161532,1,1,0.939693,0.34202,-0.0236332,-0.999721,4.75809,0.910148,5.66823
9836,1,610.451,143.493,0.305994,-1.15328,1.19318,0.452078,0,0,0.378885,0.0947212,0,0.81953,0.107061,1,1,0.34202,-0.939693,-0.967657,0.25227,1.72546,1.22692,2.95238
9837,1,552.849,759.949,0.382445,-0.445057,0.586804,0.545817,0,0,0.930151,0.232538,0,0.588998,0.172238,1,1,0.939693,-0.34202,-0.880518,-0.474013,1.88185,1.48643,3.36828
9838,1,324.933,621.69,-0.138772,-0.11908,0.18286,0.276418,0,0,1.51164,0.377909,0,0.386997,0.271235,1,1,-0.5,-0.866025,-0.51234,0.858783,3.09007,0.736368,3.82644
9839,1,637.351,132.046,0.98012,-0.239043,1.00885,0.681005,0,0,0.675031,0.168758,0,0.690964,0.138839,1,1,0.939693,-0.34202,-0.54834,0.836256,2.53153,0.761763,3.29329
9840,1,162.96,456.123,0.170897,-0.388836,0.424735,0.489172,0,0,1.15171,0.287928,0,0.507046,0.206151,1,1,0.173648,-0.984808,0.950173,-0.311724,3.622,0.633375,4.25538
9841,1,592.099,834.483,0.532294,-0.0813875,0.53848,0.497464,0,0,0.92383,0.230957,0,0.591426,0.171339,1,1,0.939693,-0.34202,0.0439828,0.999032,6.00796,0.163958,6.17192
9842,1,325.884,199.413,-0.781422,0.0182911,0.781636,0.502137,0,0,0.642417,0.160604,0,0.704585,0.134985,1,1,-0.984808,0.173648,0.665201,-0.746665,2.04724,0.228674,2.27592
9843,1,613.833,175.821,0.281403,1.02665,1.06451,0.701658,0,0,0.659134,0.164784,0,0.697587,0.136949,1,1,0.34202,0.939693,-0.901913,-0.431918,2.1769,0.833156,3.01005
9844,1,375.585,221.304,0.0521593,-0.62808,0.630242,0.399313,0,0,0.633586,0.158397,0,0.708296,0.133957,1,1,-0.173648,-0.984808,-0.846041,0.533118,1.18714,1.78802,2.97516
9845,1,335.538,373.218,-0.876172,-0.023722,0.876493,0.557727,0,0,0.636316,0.159079,0,0.707148,0.134274,1,1,-0.939693,0.34202,0.994564,-0.104129,2.27066,1.28068,3.55134
9846,1,444.707,386.347,0.110514,-0.084815,0.139308,0.231542,0,0,1.66208,0.41552,0,0.341617,0.301973,1,1,0.939693,-0.34202,-0.913198,-0.407516,7.07964,1.10543,8.18507
9847,1,198.392,437.021,-0.244483,0.320189,0.402856,0.243363,0,0,0.604093,0.151023,0,0.720761,0.130572,1,1,-0.642788,0.766044,-0.531146,-0.847281,3.31803,2.02634,5.34437
9848,1,439.71,246.638,-0.846603,0.187499,0.867118,0.406333,0,0,0.468601,0.11715,0,0.779424,0.115945,1,1,-0.939693,0.34202,0.148349,-0.988935,1.3596,0.866663,2.22626
9849,1,582.414,617.331,0.9162,-0.0395007,0.917051,0.659173,0,0,0.718797,0.179699,0,0.672893,0.144155,1,1,0.984808,-0.173648,-0.656217,-0.754572,1.76784,0.741434,2.50928
9850,1,145.408,615.277,-0.715911,0.12074,0.726022,0.373167,0,0,0.51399,0.128497,0,0.759517,0.12068,1,1,-0.939693,0.34202,-0.47776,-0.87849,2.35273,0.618467,2.9712
9851,1,358.863,215.238,-0.124663,-0.721343,0.732035,0.56095,0,0,0.766288,0.191572,0,0.653556,0.150113,1,1,-0.34202,-0.939693,0.729526,-0.683953,2.13754,0.702886,2.84042
9852,1,564.606,497.887,0.052531,0.606207,0.608479,0.5492,0,0,0.902578,0.225644,0,0.599626,0.168342,1,1,0.34202,0.939693,-0.628519,-0.777794,5.30893,0.449355,5.75829
9853,1,503.147,505.388,0.88716,0.313258,0.940842,0.559884,0,0,0.595089,0.148772,0,0.724589,0.129554,1,1,0.939693,0.34202,0.195188,-0.980766,0.693504,0.23426,0.927765
9854,1,302.909,285.605,-0.330914,-0.211687,0.39283,0.666649,0,0,1.69704,0.424261,0,0.331476,0.309393,1,1,-0.939693,-0.34202,0.903434,-0.428728,5.07143,0.260814,5.33225
9855,1,476.243,266.21,0.114895,1.11436,1.12026,0.468603,0,0,0.418297,0.104574,0,0.801787,0.110888,1,1,-0.173648,0.984808,0.994545,-0.104308,0.475115,0.610184,1.0853
9856,1,392.585,709.388,-0.432315,0.00882864,0.432405,0.488949,0,0,1.13077,0.282692,0,0.514531,0.202744,1,1,-0.984808,-0.173648,0.137778,0.990463,3.16103,0.917629,4.07866
9857,1,264.814,247.404,-0.281144,-0.956018,0.9965,0.619722,0,0,0.621898,0.155475,0,0.713223,0.132607,1,1,-0.34202,-0.939693,0.989428,-0.145023,0.533532,0.163509,0.697041
9858,1,598.976,725.257,0.355528,0.962912,1.02645,0.586641,0,0,0.571524,0.142881,0,0.734653,0.126919,1,1,0.34202,0.939693,0.803144,-0.595785,0.203743,0.206448,0.410191
9859,1,491.948,179.582,-0.882685,-0.150286,0.895387,0.538485,0,0,0.6014,0.15035,0,0.721905,0.130267,1,1,-0.984808,-0.173648,0.512569,-0.858646,1.26022,0.462144,1.72236
9860,1,576.462,789.765,0.449389,-0.0545744,0.45269,0.508646,0,0,1.12361,0.280902,0,0.517102,0.201589,1,1,0.939693,-0.34202,-0.0164176,0.999865,7.61913,0.32965,7.94878
9861,1,148.962,527.937,-0.343703,0.874291,0.939423,0.713186,0,0,0.759174,0.189794,0,0.656435,0.149208,1,1,-0.34202,0.939693,-0.116703,-0.993167,0.480927,0.934463,1.41539
9862,1,601.748,128.162,0.854869,0.175222,0.872642,0.634349,0,0,0.726929,0.181732,0,0.669562,0.145161,1,1,0.939693,0.34202,0.119756,-0.992803,5.17494,0.844061,6.019
9863,1,292.579,383.669,0.0421128,-1.26483,1.26553,0.313646,0,0,0.247838,0.0619596,0,0.87992,0.0951632,1,1,1.19249e-08,-1,0.314353,0.949306,0.429752,0.467197,0.89695
9864,1,597.308,227.429,0.621365,-0.332001,0.704499,0.725985,0,0,1.0305,0.257624,0,0.551122,0.187018,1,1,0.939693,-0.34202,-0.999763,0.0217868,1.02036,0.135023,1.15538
9865,1,258.95,207.387,-0.392854,-1.00675,1.08069,0.574296,0,0,0.531417,0.132854,0,0.751942,0.122541,1,1,-0.34202,-0.939693,-0.184432,-0.982845,0.230151,0.438299,0.66845
9866,1,165.456,675.543,-1.062,0.276814,1.09748,0.36473,0,0,0.332332,0.0830831,0,0.840737,0.102692,1,1,-1,1.50996e-07,-0.276886,0.960903,0.6982,0.146394,0.844594
9867,1,562.455,125.14,1.1876,0.315687,1.22884,0.357849,0,0,0.291208,0.0728019,0,0.859696,0.0989637,1,1,0.939693,0.34202,0.91778,-0.397089,0.127448,0.18264,0.310088
9868,1,191.71,310.317,0.320893,-0.239513,0.400423,0.463268,0,0,1.15695,0.289237,0,0.505185,0.207008,1,1,0.939693,-0.34202,-0.845384,-0.534159,7.26965,0.600711,7.87036
9869,1,375.073,440.368,0.233556,-1.07718,1.1022,0.410776,0,0,0.372686,0.0931716,0,0.822338,0.10647,1,1,0.173648,-0.984808,0.845325,0.534252,0.615143,0.249478,0.86462
9870,1,427.384,147.962,-0.51417,0.0514626,0.516739,0.315744,0,0,0.611032,0.152758,0,0.717819,0.131362,1,1,-0.984808,0.173648,-0.998984,0.0450675,1.28014,0.824539,2.10468
9871,1,213.088,477.333,-0.673481,0.130217,0.685954,0.469401,0,0,0.684304,0.171076,0,0.687115,0.139951,1,1,-1,1.50996e-07,0.661936,0.74956,3.74009,0.610999,4.35109
9872,1,305.648,796.933,-0.377992,0.881793,0.959394,0.776555,0,0,0.809422,0.202356,0,0.636237,0.1557,1,1,-0.5,0.866025,0.947857,0.318696,2.53084,1.05895,3.58979
9873,1,446.492,438.583,0.530538,0.0801752,0.536562,0.45457,0,0,0.847191,0.211798,0,0.621263,0.16073,1,1,0.939693,0.34202,-0.0273656,-0.999625,4.93099,0.465326,5.39632
9874,1,362.539,476.523,-0.563477,-0.200224,0.597993,0.624361,0,0,1.04409,0.261023,0,0.546086,0.189094,1,1,-0.939693,-0.34202,-0.999254,0.0386177,3.95195,0.352108,4.30406
9875,1,161.658,437.206,0.341796,-0.264547,0.432215,0.33431,0,0,0.773482,0.19337,0,0.650651,0.151034,1,1,0.766044,-0.642788,-0.681432,-0.731881,4.61976,0.895317,5.51507
9876,1,450.234,165.668,-0.0823788,0.682981,0.687931,0.403472,0,0,0.586501,0.146625,0,0.728249,0.128588,1,1,0.173648,0.984808,-0.920898,-0.389803,1.34757,0.758769,2.10634
9877,1,267.925,750.981,-0.35947,1.16378,1.21804,0.186201,0,0,0.15287,0.0382175,0,0.925026,0.0872942,1,1,-0.173648,0.984808,-0.629356,-0.777117,0.203549,0.170431,0.37398
9878,1,186.827,301.027,1.03469,0.228062,1.05953,0.453268,0,0,0.427802,0.106951,0,0.797537,0.111829,1,1,0.939693,0.34202,0.449336,-0.893363,0.950956,0.102372,1.05333
9879,0
9880,1,191.503,672.125,0.0438662,0.478635,0.480641,0.545283,0,0,1.13449,0.283623,0,0.513196,0.203346,1,1,-0.173648,0.984808,-0.337954,-0.941163,4.26846,1.2408,5.50926
9881,1,405.798,106.286,-0.0494583,-0.282022,0.286326,0.449819,0,0,1.571,0.392751,0,0.368752,0.283128,1,1,0.173648,-0.984808,-0.999231,0.0392214,2.14118,1.10334,3.24452
9882,1,408.955,565.994,0.3678,0.0991765,0.380937,0.543811,0,0,1.42756,0.356891,0,0.41359,0.25494,1,1,0.939693,0.34202,0.992725,-0.1204,4.21348,0.335106,4.54858
9883,1,173.291,333.776,0.0443936,0.800635,0.801865,0.588627,0,0,0.734072,0.183518,0,0.666643,0.146049,1,1,0.173648,0.984808,-0.795423,-0.606055,1.29673,0.213193,1.50993
9884,1,167.626,390.8,-0.712863,0.222265,0.74671,0.711531,0,0,0.952888,0.238222,0,0.580306,0.175504,1,1,-0.939693,0.34202,0.892747,0.450558,6.35096,0.581409,6.93237
9885,1,272.824,398.701,0.223903,-0.822607,0.852535,0.466912,0,0,0.547675,0.136919,0,0.744909,0.1243,1,1,0.34202,-0.939693,-0.118615,-0.99294,1.57927,0.427239,2.00651
9886,1,195.241,535.287,-1.0534,0.238324,1.08002,0.397719,0,0,0.368251,0.0920626,0,0.82435,0.106049,1,1,-0.984808,0.173648,0.959295,0.282406,0.622149,0.258489,0.880638
9887,1,594.469,358.06,0.251291,0.44776,0.513455,0.389812,0,0,0.759194,0.189799,0,0.656426,0.149211,1,1,0.34202,0.939693,0.365684,-0.930739,5.30007,0.550242,5.85031
9888,1,232.055,533.74,0.298161,-1.23599,1.27145,0.244198,0,0,0.192063,0.0480158,0,0.906274,0.0904678,1,1,0.173648,-0.984808,0.98645,-0.164063,0.213157,0,0.213157
9889,1,535.314,204.881,0.237598,-0.974645,1.00319,0.480079,0,0,0.478553,0.119638,0,0.775037,0.116969,1,1,0.5,-0.866025,-0.98416,-0.17728,1.27771,0.785428,2.06314
9890,1,322.595,778.494,-0.286334,1.07138,1.10898,0.544411,0,0,0.490911,0.122728,0,0.769607,0.118252,1,1,-0.34202,0.939693,0.99993,0.0117964,1.34942,0.291875,1.6413
9891,1,238.21,499.792,-0.294159,0.442232,0.53113,0.34394,0,0,0.647563,0.161891,0,0.702427,0.135587,1,1,-0.34202,0.939693,-0.584304,-0.811535,2.20654,0.534707,2.74125
