ID,State,Px,Py,Vx,Vy,Speed,Flow,Ax,Ay,Density,Exit_coe,Slope,V_P,W_P,Vg,Vl,Vg_x,Vg_y,Vl_x,Vl_y,Pressure,Friction,Pressure_Sum
8019,1,600.903,709.8,-0.234168,0.133432,0.269516,0.334974,0,0,1.24288,0.310719,0,0.475108,0.221469,1,1,-0.939693,0.34202,0.995474,-0.0950331,10.0084,0.711404,10.7198
8020,1,156.63,398.507,-0.390288,0.0237995,0.391013,0.671697,0,0,1.71784,0.429459,0,0.325517,0.313854,1,1,-0.939693,0.34202,-0.449157,-0.893453,2.59918,0.686026,3.2852
8021,1,341.714,177.754,0.136916,-0.132074,0.190235,0.353413,0,0,1.85777,0.464442,0,0.286822,0.344742,1,1,0.939693,-0.34202,-0.953528,-0.301304,2.04059,0.72058,2.76117
8022,1,229.42,206.022,0.303598,-0.167192,0.346591,0.331694,0,0,0.957021,0.239255,0,0.578733,0.176103,1,1,0.939693,-0.34202,-0.912752,-0.408513,7.7699,0.671842,8.44174
8023,1,232.805,521.576,-0.0469414,0.118418,0.127383,0.258497,0,0,2.02929,0.507323,0,0.242731,0.384449,1,1,-0.766044,0.642788,0.791759,0.610833,2.27633,0.356964,2.63329
8024,1,427.214,293.172,-0.0395757,-0.10071,0.108207,0.180557,0,0,1.66862,0.417155,0,0.339708,0.303353,1,1,-0.34202,-0.939693,0.387751,0.921764,1.13307,0.303111,1.43618
8025,1,245.129,686.532,-0.0852174,-0.315512,0.326818,0.265918,0,0,0.813658,0.203415,0,0.634548,0.156258,1,1,-0.34202,-0.939693,-0.518689,0.854963,5.43108,0.709393,6.14047
8026,1,346.336,565.973,-0.167259,0.0660603,0.179832,0.266168,0,0,1.48009,0.370023,0,0.396871,0.265046,1,1,-1,1.50996e-07,0.189418,0.981897,6.12805,0.34215,6.4702
8027,0
8028,1,513.551,451.199,0.169453,-0.0501446,0.176717,0.208315,0,0,1.1788,0.294701,0,0.497446,0.21062,1,1,0.939693,-0.34202,-0.998218,0.0596762,6.90285,0.287853,7.1907
8029,1,600.116,724.019,0.0438321,0.0626772,0.0764832,0.154019,0,0,2.01376,0.503441,0,0.246571,0.380781,1,1,0.34202,0.939693,0.416317,0.90922,2.91573,0.189222,3.10495
8030,1,217.244,263.828,0.0314745,0.0440916,0.054173,0.105151,0,0,1.94103,0.485256,0,0.264961,0.363785,1,1,0.642788,0.766044,-0.584562,-0.811349,3.65241,0.195256,3.84767
8031,1,231.582,276.588,-0.0298064,-0.0689527,0.0751192,0.132191,0,0,1.75975,0.439936,0,0.313671,0.322948,1,1,-0.34202,-0.939693,0.679742,0.733452,1.33007,0.0278873,1.35795
8032,1,213.557,261.434,0.261307,0.105668,0.281864,0.325258,0,0,1.15395,0.288489,0,0.506249,0.206518,1,1,0.939693,0.34202,-0.962915,-0.269803,8.47277,0.53548,9.00826
8033,1,144.069,397.796,-0.441702,0.00880321,0.44179,0.617961,0,0,1.39877,0.349692,0,0.422901,0.249509,1,1,-0.939693,0.34202,-0.0351678,-0.999381,4.10624,0.235661,4.3419
8034,1,306.297,287.342,-0.379512,-0.223739,0.440555,0.437283,0,0,0.992574,0.248143,0,0.565288,0.181321,1,1,-0.939693,-0.34202,0.844372,-0.535758,7.87737,0.647634,8.52501
8035,0
8036,1,557.626,453.979,0.242463,0.0233009,0.24358,0.424583,0,0,1.7431,0.435774,0,0.31835,0.319319,1,1,0.939693,-0.34202,0.101456,0.99484,5.27797,0.686641,5.96461
8037,1,599.763,730.014,0.0256171,0.0874275,0.0911032,0.17208,0,0,1.88885,0.472212,0,0.27856,0.351796,1,1,0.34202,0.939693,0.750678,-0.660669,1.61371,0.0833218,1.69704
8038,0
8039,1,357.055,716.723,-0.122018,0.134794,0.181818,0.315992,0,0,1.73796,0.434489,0,0.319803,0.318203,1,1,-0.939693,0.34202,0.451386,0.892329,4.96235,0.622017,5.58437
8040,0
8041,1,368.959,312.885,0.195086,-0.161643,0.253352,0.269798,0,0,1.06491,0.266228,0,0.538421,0.192307,1,1,0.642788,-0.766044,-0.963219,0.268717,6.26088,0.851121,7.112
8042,1,599.071,177.63,0.121609,-0.122311,0.172478,0.292659,0,0,1.69679,0.424198,0,0.331548,0.30934,1,1,0.866025,-0.5,-0.351773,-0.936086,1.10708,0.306831,1.41391
8043,1,594.234,501.318,-0.0155374,0.212603,0.21317,0.362897,0,0,1.70239,0.425596,0,0.329939,0.310536,1,1,0.34202,0.939693,-0.999997,-0.00253642,4.32968,0.608628,4.93831
8044,1,465.391,472.749,-0.0438348,-0.08198,0.0929635,0.145164,0,0,1.56152,0.39038,0,0.371636,0.281208,1,1,-0.34202,-0.939693,0.133205,0.991089,6.70806,0.306879,7.01494
8045,1,144.609,557.5,-0.0852836,0.105401,0.135582,0.23783,0,0,1.75414,0.438535,0,0.315243,0.321724,1,1,-0.34202,0.939693,-0.211249,-0.977432,2.70162,0.460899,3.16252
8046,1,478.942,178.422,-0.183988,-0.0026129,0.184007,0.328134,0,0,1.78327,0.445818,0,0.307117,0.328114,1,1,-0.939693,0.34202,-0.689613,-0.724178,1.76799,0.485143,2.25313
8047,1,586.141,471.763,0.117537,0.239374,0.266673,0.458577,0,0,1.71962,0.429905,0,0.325008,0.314238,1,1,0.34202,0.939693,0.0857144,-0.99632,1.30086,0.360046,1.66091
8048,0
8049,1,238.891,324.263,0.516285,-1.21608,1.32114,0.218126,0,0,0.165105,0.0412763,0,0.919151,0.0882739,1,1,0.34202,-0.939693,0.917727,0.397212,0.0393117,0,0.0393117
8050,1,299.236,289.618,0.0238829,-0.0641614,0.0684622,0.142472,0,0,2.08102,0.520256,0,0.230154,0.396762,1,1,0.173648,-0.984808,0.558968,0.829189,2.93339,0.146632,3.08002
8051,1,260.422,693.576,-0.320137,-0.141156,0.349875,0.364248,0,0,1.04108,0.260269,0,0.547201,0.188632,1,1,-0.939693,-0.34202,0.998691,-0.0511438,8.60294,0.725765,9.3287
8052,1,324.549,761.481,-0.167563,0.602857,0.625711,0.670219,0,0,1.07113,0.267783,0,0.536142,0.193275,1,1,-0.173648,0.984808,-0.881418,-0.472336,4.7645,0.33829,5.10279
8053,1,234.579,204.804,0.0570719,-0.0361445,0.0675546,0.126637,0,0,1.87458,0.468646,0,0.282337,0.348551,1,1,0.939693,-0.34202,0.0128693,-0.999917,0.59508,0.0925868,0.687667
8054,1,473.687,563.377,-0.021215,0.15893,0.16034,0.293872,0,0,1.83281,0.458203,0,0.293545,0.339126,1,1,0.34202,0.939693,-0.999813,-0.0193637,7.1498,0.287018,7.43681
8055,1,325.279,759.417,-0.287688,0.783649,0.834788,0.659529,0,0,0.790056,0.197514,0,0.643984,0.153171,1,1,-0.173648,0.984808,-0.476555,-0.879144,2.59727,0.368453,2.96572
8056,1,547.676,625.682,0.0229041,-0.0453318,0.0507895,0.088587,0,0,1.7442,0.43605,0,0.31804,0.319558,1,1,1.19249e-08,-1,0.618518,0.78577,4.97028,0.430882,5.40116
8057,1,381.044,170.468,-0.116408,0.174985,0.210168,0.206609,0,0,0.983065,0.245766,0,0.568869,0.179913,1,1,-0.34202,0.939693,-0.244764,-0.969583,7.63413,0.326989,7.96112
8058,1,238.795,336.648,-0.15665,-0.150096,0.216952,0.355248,0,0,1.63745,0.409363,0,0.348852,0.296807,1,1,-0.34202,-0.939693,-0.589381,0.807855,5.70482,0.107921,5.81274
8059,1,258.245,213.991,-0.0062615,-0.265543,0.265617,0.422048,0,0,1.58893,0.397233,0,0.363328,0.286782,1,1,-0.34202,-0.939693,0.886491,0.462747,1.66241,0.0618668,1.72427
8060,1,145.546,562.99,-0.0893294,0.248297,0.263877,0.470255,0,0,1.7821,0.445525,0,0.307443,0.327855,1,1,-0.34202,0.939693,-0.173089,-0.984906,1.70419,0.542597,2.24679
8061,0
8062,1,253.427,221.038,-0.07854,-0.0897256,0.119244,0.191902,0,0,1.60932,0.40233,0,0.357209,0.29097,1,1,-0.34202,-0.939693,-0.32901,0.944326,4.93246,1.15486,6.08731
8063,1,242.903,313.667,0.405106,0.0633819,0.410034,0.310522,0,0,0.757309,0.189327,0,0.657191,0.148971,1,1,0.984808,0.173648,-0.874512,-0.485004,4.99892,1.40439,6.40331
8064,1,258.767,420.839,-0.230781,0.232887,0.327867,0.310596,0,0,0.947326,0.236831,0,0.582426,0.1747,1,1,-0.34202,0.939693,0.21116,-0.977451,7.65695,0.711012,8.36796
8065,1,420.723,180.511,-0.0657819,0.0425085,0.0783213,0.132856,0,0,1.6963,0.424074,0,0.331691,0.309234,1,1,-0.984808,0.173648,0.734262,0.678866,6.99976,0.473505,7.47327
8066,1,420.69,238.15,-0.00470309,-0.269834,0.269875,0.395215,0,0,1.46444,0.366109,0,0.401818,0.262007,1,1,0.34202,-0.939693,-0.957474,0.28852,3.88914,0.543909,4.43305
8067,1,535.699,267.823,0.112705,0.129471,0.171654,0.255789,0,0,1.49014,0.372535,0,0.393712,0.267007,1,1,0.34202,0.939693,0.662543,-0.749024,3.56761,0.22251,3.79012
8068,1,637.296,129.931,0.311333,0.0490964,0.315181,0.559529,0,0,1.77526,0.443816,0,0.309341,0.326351,1,1,0.984808,0.173648,0.639435,-0.768845,1.32173,0.309723,1.63146
8069,1,141.116,589.224,-0.0241763,0.120324,0.122729,0.200944,0,0,1.6373,0.409324,0,0.348898,0.296775,1,1,-0.34202,0.939693,-0.99456,0.104169,1.80117,0.706658,2.50782
8070,0
8071,1,372.067,177.73,-0.396378,-0.0389648,0.398289,0.46892,0,0,1.17734,0.294334,0,0.497964,0.210376,1,1,-0.939693,-0.34202,-0.0465505,0.998916,7.10221,0.427314,7.52953
8072,1,318.169,697.708,0.454989,-0.0372852,0.456515,0.416718,0,0,0.912824,0.228206,0,0.595666,0.169782,1,1,0.984808,-0.173648,-0.919573,0.392918,6.05636,1.08088,7.13724
8073,1,170.506,400.684,-0.124042,-0.0757285,0.145331,0.238818,0,0,1.64327,0.410818,0,0.347136,0.298023,1,1,-0.984808,-0.173648,-0.183448,-0.983029,2.64533,0.429557,3.07489
8074,1,470.492,386.288,0.0881276,0.0858987,0.123065,0.198835,0,0,1.61568,0.403921,0,0.35531,0.292284,1,1,0.939693,0.34202,-0.988047,0.154153,1.75029,0.208402,1.95869
8075,1,393.345,708.842,-0.697909,0.0269688,0.69843,0.591208,0,0,0.846481,0.21162,0,0.621543,0.160634,1,1,-0.984808,0.173648,0.488351,-0.872647,2.61931,0.449964,3.06928
8076,1,237.752,270.972,-0.184278,0.25022,0.310754,0.290605,0,0,0.935159,0.23379,0,0.587078,0.172953,1,1,-0.766044,0.642788,0.859031,-0.511923,8.0214,0.479547,8.50095
8077,0
8078,1,554.065,335.281,0.117752,0.102424,0.156065,0.256497,0,0,1.64353,0.410882,0,0.34706,0.298077,1,1,0.984808,0.173648,-0.925856,0.377876,4.55774,0.427037,4.98477
8079,1,431.114,294.722,-0.0262207,-0.206966,0.20862,0.352487,0,0,1.68961,0.422402,0,0.333619,0.307807,1,1,-0.5,-0.866025,0.882265,-0.470754,3.62405,0.639155,4.2632
8080,0
8081,1,598.599,129.818,0.240122,0.065873,0.248993,0.413978,0,0,1.66261,0.415652,0,0.341462,0.302084,1,1,0.984808,0.173648,-0.994883,-0.10103,0.0754275,0.29934,0.374767
8082,1,539.87,335.118,0.173167,0.0155289,0.173862,0.281328,0,0,1.61811,0.404527,0,0.354589,0.292786,1,1,0.939693,-0.34202,-0.268174,0.96337,4.50127,0.458697,4.95996
8083,1,111.471,422.76,-0.0747343,-0.143277,0.161596,0.266823,0,0,1.65117,0.412792,0,0.344813,0.299678,1,1,-0.173648,-0.984808,-0.981,0.19401,5.35886,0.475174,5.83404
8084,1,551.001,198.358,0.367588,-0.061206,0.372648,0.390092,0,0,1.04681,0.261703,0,0.545083,0.189511,1,1,0.939693,-0.34202,-0.34288,0.939379,5.9288,0.59301,6.52181
8085,1,600.155,610.466,0.398944,0.0865799,0.408231,0.62716,0,0,1.53629,0.384072,0,0.379367,0.276136,1,1,0.939693,0.34202,0.918385,0.395687,0.429276,0.796048,1.22532
8086,1,218.156,280.1,0.0138917,-0.171183,0.171746,0.320832,0,0,1.86806,0.467015,0,0.284073,0.347071,1,1,0.34202,-0.939693,-0.432144,-0.901805,1.18964,0.245376,1.43502
8087,1,252.107,630.988,-0.108403,0.0800124,0.134733,0.236531,0,0,1.75555,0.438887,0,0.314848,0.322031,1,1,-0.34202,0.939693,0.254609,-0.967044,6.78538,0.178186,6.96356
8088,1,420.08,578.743,0.0554316,0.173707,0.182337,0.201999,0,0,1.10783,0.276959,0,0.522789,0.199062,1,1,0.766044,0.642788,-0.98936,0.14549,6.68228,0.378352,7.06063
8089,1,502.893,443.349,0.0625595,-0.00289795,0.0626266,0.108799,0,0,1.73726,0.434316,0,0.319999,0.318052,1,1,0.939693,0.34202,0.854343,-0.519709,3.49676,0.405098,3.90186
8090,1,588.68,483.608,-0.0161724,0.204473,0.205112,0.350164,0,0,1.70719,0.426797,0,0.328562,0.311565,1,1,0.34202,0.939693,-0.988882,0.148706,2.33564,0.663626,2.99927
8091,1,77.5718,405.448,-0.299311,0.0232621,0.300214,0.513555,0,0,1.71063,0.427658,0,0.327576,0.312304,1,1,-0.984808,-0.173648,-0.757065,0.653339,1.77126,0.203067,1.97433
8092,1,435.422,304.75,-0.329471,-0.593085,0.678455,0.382023,0,0,0.563079,0.14077,0,0.738277,0.125986,1,1,-0.34202,-0.939693,-0.844914,0.534902,4.51331,0.553392,5.06671
8093,1,233.129,392.318,-0.168663,-0.0239749,0.170358,0.274152,0,0,1.60927,0.402316,0,0.357226,0.290958,1,1,-0.939693,0.34202,0.218455,-0.975847,6.24447,0.350127,6.59459
8094,1,350.304,681.971,-0.11519,-0.0567586,0.128415,0.195126,0,0,1.5195,0.379875,0,0.384555,0.272793,1,1,-0.766044,-0.642788,0.434669,0.90059,4.70534,0.984819,5.69016
8095,0
8096,1,223.383,268.247,0.0326797,0.00162514,0.03272,0.0688881,0,0,2.10538,0.526345,0,0.224349,0.402606,1,1,0.939693,-0.34202,-0.629113,0.777314,1.91091,0.164473,2.07538
8097,0
8098,1,553.578,283.909,0.262055,0.133445,0.294075,0.339849,0,0,1.15565,0.288913,0,0.505644,0.206796,1,1,0.939693,0.34202,-0.061878,-0.998084,6.98455,0.62167,7.60622
8099,1,648.104,129.488,0.283709,-0.0400734,0.286525,0.456411,0,0,1.59292,0.398229,0,0.362128,0.287597,1,1,0.939693,0.34202,0.284137,-0.958784,1.91413,0.763957,2.67808
8100,1,344.541,178.705,0.202235,-0.0803567,0.217615,0.43173,0,0,1.98392,0.49598,0,0.254037,0.373769,1,1,0.939693,-0.34202,-0.629889,-0.776685,1.77349,0.0640468,1.83754
8101,0
8102,1,222.843,281.184,0.0682835,-0.131716,0.148363,0.293421,0,0,1.97772,0.494429,0,0.255602,0.372319,1,1,0.34202,-0.939693,0.319397,-0.947621,0.798624,0.288632,1.08726
8103,1,332.452,239.155,0.00944385,-0.194861,0.19509,0.233724,0,0,1.19803,0.299508,0,0.490689,0.213834,1,1,-0.173648,-0.984808,-0.649585,0.760289,7.04605,1.19859,8.24464
8104,1,267.43,635.634,-0.120825,-0.0248474,0.123353,0.205875,0,0,1.66899,0.417247,0,0.339601,0.303431,1,1,-0.939693,-0.34202,-0.0740067,0.997258,1.40406,0.266124,1.67018
8105,1,578.358,451.04,0.206168,0.470516,0.513703,0.728668,0,0,1.41846,0.354615,0,0.416522,0.253215,1,1,0.34202,0.939693,0.528528,0.848916,3.77488,0.393825,4.16871
8106,1,590.906,615.014,0.108917,-0.00765927,0.109186,0.203841,0,0,1.86692,0.466729,0,0.284378,0.346812,1,1,0.939693,-0.34202,-0.270471,0.962728,0.996379,0.337782,1.33416
8107,1,234.034,513.147,-0.10508,0.302343,0.320083,0.279614,0,0,0.873566,0.218391,0,0.610912,0.164319,1,1,-0.34202,0.939693,0.520012,-0.854159,4.03451,1.63621,5.67072
8108,1,252.035,205.54,-0.0202498,-0.0642669,0.0673816,0.124256,0,0,1.84407,0.461018,0,0.290502,0.341654,1,1,-0.34202,-0.939693,0.0469148,0.998899,3.30435,0.0560823,3.36044
8109,1,369.022,359.814,-0.0880411,-0.333625,0.345047,0.48307,0,0,1.40001,0.350003,0,0.422496,0.249742,1,1,-0.34202,-0.939693,-0.137069,-0.990561,5.19144,0.570666,5.76211
8110,1,361.334,669.27,0.132571,0.169697,0.215342,0.424105,0,0,1.96945,0.492362,0,0.257697,0.370388,1,1,0.173648,0.984808,0.858936,-0.512083,4.02171,0.820721,4.84243
8111,0
8112,1,608.557,368.758,0.10648,-0.0855911,0.136616,0.161058,0,0,1.17891,0.294727,0,0.49741,0.210637,1,1,0.766044,-0.642788,0.282413,0.959293,6.85874,0.129706,6.98844
8113,1,619.516,133.311,0.679783,-0.120719,0.690418,0.548393,0,0,0.794291,0.198573,0,0.642286,0.153721,1,1,0.939693,-0.34202,0.0650438,0.997882,6.58549,0.873162,7.45866
8114,1,167.072,382.809,-0.00504865,0.0797699,0.0799295,0.151217,0,0,1.89188,0.472969,0,0.277761,0.352488,1,1,-0.34202,0.939693,0.70279,-0.711397,2.47014,0.079392,2.54953
8115,0
8116,1,564.378,340.036,0.142486,0.177773,0.227828,0.286436,0,0,1.25725,0.314312,0,0.470169,0.223957,1,1,0.642788,0.766044,-0.114755,-0.993394,7.43478,0.466608,7.90139
8117,1,223.813,590.119,-0.0104059,0.219694,0.219941,0.267257,0,0,1.21513,0.303783,0,0.484718,0.216723,1,1,-0.34202,0.939693,0.974144,-0.22593,4.99118,0.561582,5.55276
8118,1,162.571,424.561,0.106104,0.0719902,0.128221,0.179096,0,0,1.39678,0.349195,0,0.423547,0.249137,1,1,0.866025,0.5,-0.959219,-0.282663,5.55105,0.954269,6.50532
8119,1,351.403,302.265,0.353686,-0.343636,0.493132,0.407253,0,0,0.825851,0.206463,0,0.629701,0.157872,1,1,0.766044,-0.642788,-0.988606,-0.150529,5.01174,1.12491,6.13665
8120,0
8121,1,323.129,322.67,-0.258242,-1.25988,1.28607,0.304416,0,0,0.236703,0.0591756,0,0.88515,0.0942086,1,1,-0.34202,-0.939693,0.990298,-0.138962,0.216283,0.150256,0.366539
8122,1,162.795,384.937,-0.00344457,0.115439,0.11549,0.229886,0,0,1.99053,0.497631,0,0.252374,0.375317,1,1,-0.34202,0.939693,0.544253,0.838921,2.56155,0.132434,2.69399
8123,1,558.764,346.917,-0.0591759,-0.0813562,0.100601,0.175691,0,0,1.74641,0.436604,0,0.317416,0.32004,1,1,-0.766044,-0.642788,0.999688,-0.0249744,6.78591,0.0851784,6.87109
8124,1,559.156,341.741,0.0534893,0.0426188,0.068392,0.136509,0,0,1.99599,0.498996,0,0.251005,0.376598,1,1,0.939693,0.34202,-0.488577,-0.872521,1.57334,0.222742,1.79608
8125,1,141.554,575.445,-0.0220311,0.128001,0.129883,0.209988,0,0,1.61675,0.404188,0,0.354992,0.292505,1,1,7.54979e-08,1,-0.971328,0.237742,6.85452,0.308793,7.16331
8126,1,223.774,211.416,1.14996,-0.520568,1.2623,0.0928105,0,0,0.0735252,0.0183813,0,0.963575,0.081176,1,1,0.939693,-0.34202,-0.806716,-0.59094,0.0693758,0,0.0693758
8127,0
8128,1,603.69,331.259,-0.177482,0.0943616,0.201008,0.189236,0,0,0.941434,0.235359,0,0.584677,0.173853,1,1,-0.984808,0.173648,0.967586,-0.25254,7.92762,0.340747,8.26837
8129,1,408.064,699.698,0.109406,0.624949,0.634453,0.508711,0,0,0.801809,0.200452,0,0.639277,0.154702,1,1,0.34202,0.939693,-0.999668,0.0257782,4.93038,0.648682,5.57906
8130,1,260.185,421.506,-0.250982,0.158172,0.296665,0.355731,0,0,1.1991,0.299775,0,0.490315,0.214014,1,1,-0.866025,0.5,0.276129,-0.961121,7.89104,0.70876,8.5998
8131,1,551.606,617.748,0.176745,0.0453272,0.182464,0.350742,0,0,1.92225,0.480562,0,0.269816,0.35945,1,1,0.984808,-0.173648,0.743533,0.668699,3.30937,0.572131,3.8815
8132,1,320.619,534.326,0.0251352,0.184845,0.186546,0.345819,0,0,1.8538,0.46345,0,0.287886,0.343846,1,1,-0.34202,0.939693,0.912359,0.409392,4.7512,0.402121,5.15332
8133,1,332.206,227.028,-0.2135,-0.0325837,0.215972,0.164339,0,0,0.760929,0.190232,0,0.655724,0.149431,1,1,-0.984808,-0.173648,0.992813,-0.119672,6.79965,0.2199,7.01955
8134,1,165.576,398.315,-0.116345,0.0345152,0.121357,0.227691,0,0,1.87621,0.469053,0,0.281904,0.348921,1,1,-0.939693,0.34202,0.815915,0.578172,0.97582,0.0735879,1.04941
8135,1,302.561,814.553,0.155991,0.140911,0.210212,0.412965,0,0,1.96452,0.49113,0,0.258948,0.36924,1,1,0.939693,0.34202,-0.152901,0.988242,2.95202,0.741657,3.69368
8136,0
8137,0
8138,1,324.472,525.153,-0.0908951,0.089026,0.12723,0.211416,0,0,1.66168,0.415421,0,0.341733,0.301889,1,1,-0.34202,0.939693,-0.783852,-0.620948,5.46727,0.534882,6.00215
8139,1,594.085,727.056,-0.0203506,0.203598,0.204612,0.385391,0,0,1.88352,0.47088,0,0.279968,0.350582,1,1,0.34202,0.939693,-0.989958,0.141364,6.07493,0.631733,6.70666
8140,1,516.625,633.648,0.0251644,-0.28241,0.283529,0.30287,0,0,1.06822,0.267054,0,0.537209,0.192821,1,1,-0.34202,-0.939693,0.656662,0.754185,9.066,0.403209,9.46921
8141,1,545.402,444.483,0.162653,0.0569071,0.172321,0.300159,0,0,1.74186,0.435466,0,0.318699,0.319051,1,1,0.642788,0.766044,0.920357,-0.391078,3.91266,0.356206,4.26887
8142,0
8143,1,497.592,457.945,-0.0573436,-0.056139,0.0802489,0.149173,0,0,1.85888,0.464721,0,0.286524,0.344994,1,1,-0.939693,-0.34202,0.910707,-0.413054,4.22208,0.10175,4.32383
8144,0
8145,1,176.38,620.185,-0.592288,-0.0860228,0.598502,0.611807,0,0,1.02223,0.255557,0,0.554195,0.185764,1,1,-1,1.50996e-07,0.281552,-0.959546,4.12475,0.668786,4.79354
8146,1,347.825,177.005,0.231556,-0.210013,0.312608,0.563595,0,0,1.80288,0.45072,0,0.301708,0.332451,1,1,0.642788,-0.766044,0.291377,-0.956608,2.13803,0.236043,2.37407
8147,1,326.514,217.13,-0.0131455,-0.110228,0.111009,0.201374,0,0,1.81402,0.453506,0,0.298656,0.334929,1,1,-0.34202,-0.939693,0.407937,-0.91301,1.34655,0.076932,1.42348
8148,1,342.074,264.878,-0.0589226,-0.0539922,0.0799189,0.153012,0,0,1.91459,0.478647,0,0.271809,0.357688,1,1,-0.5,-0.866025,-0.999752,-0.0222585,1.79024,0.328185,2.11842
8149,0
8150,1,630.512,334.806,0.897892,-0.189551,0.917681,0.361035,0,0,0.393421,0.0983552,0,0.812963,0.108459,1,1,0.939693,-0.34202,0.872876,0.487943,2.2541,0.748728,3.00283
8151,0
8152,1,589.385,489.544,0.205484,0.262337,0.333233,0.41429,0,0,1.24324,0.310811,0,0.474981,0.221533,1,1,0.766044,0.642788,-0.993916,0.110144,8.67024,0.575987,9.24623
8153,1,595.738,614.548,0.0508465,-0.165369,0.173009,0.33759,0,0,1.95128,0.487821,0,0.262327,0.366163,1,1,0.5,-0.866025,-0.578567,0.815635,1.29855,0.357725,1.65627
8154,0
8155,1,344.87,726.587,-0.0711428,0.173368,0.187397,0.33086,0,0,1.76555,0.441389,0,0.312047,0.32422,1,1,-0.642788,0.766044,0.156605,0.987661,1.24111,0.498892,1.74
8156,1,228.821,278.884,0.0219783,-0.0994357,0.101836,0.196587,0,0,1.93043,0.482607,0,0.267695,0.361336,1,1,0.34202,-0.939693,-0.979001,-0.203855,0.768043,0.0880005,0.856043
8157,1,199.226,303.966,0.0935365,0.00273608,0.0935765,0.184974,0,0,1.97671,0.494178,0,0.255856,0.372083,1,1,0.939693,0.34202,-0.831823,-0.555041,0.54962,0.127473,0.677093
8158,1,297.294,494.283,-0.158402,0.271015,0.313912,0.27034,0,0,0.861197,0.215299,0,0.615755,0.162628,1,1,-0.34202,0.939693,0.25671,-0.966489,6.86025,0.629329,7.48958
8159,1,571.714,127.616,0.533326,0.0518801,0.535844,0.68276,0,0,1.27418,0.318544,0,0.464382,0.226913,1,1,0.939693,0.34202,-0.0682334,-0.997669,7.50732,0.681084,8.1884
8160,0
8161,1,598.7,509.132,0.000303782,0.60279,0.602791,0.379799,0,0,0.630068,0.157517,0,0.709778,0.13355,1,1,-0.766044,0.642788,0.997778,-0.066631,2.53295,0.564468,3.09741
8162,1,434.436,259.674,-0.182979,-0.103684,0.210314,0.316883,0,0,1.50672,0.37668,0,0.388528,0.270264,1,1,-0.5,-0.866025,-0.628334,0.777943,1.24373,0.411828,1.65556
8163,0
8164,1,140.072,397.259,-0.442849,0.0648537,0.447572,0.382722,0,0,0.855108,0.213777,0,0.618147,0.1618,1,1,-0.939693,0.34202,-0.364376,-0.931252,4.46154,0.720269,5.1818
8165,1,295.06,563.611,-1.11484,-0.340008,1.16553,0.220531,0,0,0.18921,0.0473025,0,0.907632,0.0902333,1,1,-0.984808,-0.173648,0.395343,-0.918533,0.233768,0,0.233768
8166,1,368.767,375.328,0.0125568,-0.269614,0.269906,0.382734,0,0,1.41803,0.354506,0,0.416662,0.253133,1,1,-0.173648,-0.984808,0.766596,-0.64213,1.89596,0.216504,2.11246
8167,0
8168,1,267.854,633.756,-0.100144,-0.0468693,0.110569,0.189393,0,0,1.71289,0.428223,0,0.326929,0.31279,1,1,-1,1.50996e-07,0.627496,-0.778619,4.90322,0.698692,5.60191
8169,1,151.645,519.829,-0.0577109,0.129187,0.141491,0.259786,0,0,1.83605,0.459013,0,0.292667,0.339853,1,1,-0.34202,0.939693,-0.412233,0.911079,1.44975,0.261942,1.71169
8170,1,148.024,396.158,-0.809657,0.153088,0.824003,0.638152,0,0,0.774453,0.193613,0,0.65026,0.151158,1,1,-0.939693,0.34202,-0.0308623,-0.999524,5.32612,1.02521,6.35132
8171,0
8172,1,461.662,643.36,0.0673659,-0.132576,0.148709,0.232846,0,0,1.56578,0.391445,0,0.37034,0.282069,1,1,1.19249e-08,-1,-0.111671,0.993745,6.65546,0.411309,7.06677
8173,0
8174,1,144.896,567.296,-0.0660631,0.135005,0.150302,0.270022,0,0,1.79654,0.449134,0,0.303453,0.331045,1,1,-0.34202,0.939693,-0.71084,-0.703353,1.58813,0.173562,1.76169
8175,1,591.351,636.512,0.0195109,-0.143515,0.144835,0.289129,0,0,1.99627,0.499067,0,0.250934,0.376664,1,1,0.34202,-0.939693,-0.465207,0.885202,1.52449,0.225057,1.74955
8176,1,219.152,629.572,-0.22348,-0.0591808,0.231183,0.308043,0,0,1.33246,0.333116,0,0.444734,0.237301,1,1,-0.642788,-0.766044,-0.266457,0.963847,9.33529,0.160506,9.4958
8177,0
8178,1,420.849,472.218,0.215849,-0.00692838,0.21596,0.33208,0,0,1.53769,0.384423,0,0.378935,0.276416,1,1,0.939693,0.34202,0.365418,-0.930844,4.13469,0.66899,4.80368
8179,1,359.656,660.618,0.222963,0.920892,0.9475,0.511403,0,0,0.53974,0.134935,0,0.748338,0.123439,1,1,0.173648,0.984808,0.0289864,-0.99958,3.06972,0.962512,4.03223
8180,1,166.024,366.153,-0.32386,1.17328,1.21716,0.373245,0,0,0.306653,0.0766633,0,0.852551,0.10035,1,1,-0.34202,0.939693,0.832517,-0.553999,2.16783,1.25575,3.42358
8181,1,283.899,508.03,0.153688,0.15551,0.218639,0.260039,0,0,1.18935,0.297338,0,0.493734,0.212378,1,1,0.766044,-0.642788,-0.967577,-0.252577,7.55016,0.55864,8.1088
