step,time,alive
1776,1776,3292
1777,1777,3286
1778,1778,3279
1779,1779,3273
1780,1780,3267
1781,1781,3263
1782,1782,3256
1783,1783,3250
1784,1784,3244
1785,1785,3239
1786,1786,3234
1787,1787,3228
1788,1788,3223
1789,1789,3216
1790,1790,3210
1791,1791,3206
1792,1792,3199
1793,1793,3194
1794,1794,3189
1795,1795,3184
1796,1796,3177
1797,1797,3172
1798,1798,3165
1799,1799,3158
1800,1800,3153
1801,1801,3147
1802,1802,3140
1803,1803,3134
1804,1804,3129
1805,1805,3121
1806,1806,3117
1807,1807,3111
1808,1808,3103
1809,1809,3098
1810,1810,3093
1811,1811,3087
1812,1812,3082
1813,1813,3075
1814,1814,3069
1815,1815,3063
1816,1816,3058
1817,1817,3051
1818,1818,3045
1819,1819,3040
1820,1820,3034
1821,1821,3029
1822,1822,3024
1823,1823,3017
1824,1824,3011
1825,1825,3007
1826,1826,3001
1827,1827,2994
1828,1828,2987
1829,1829,2984
1830,1830,2977
1831,1831,2971
1832,1832,2964
1833,1833,2958
1834,1834,2953
1835,1835,2946
1836,1836,2941
1837,1837,2935
1838,1838,2930
1839,1839,2924
1840,1840,2919
1841,1841,2912
1842,1842,2906
1843,1843,2900
1844,1844,2895
1845,1845,2888
1846,1846,2882
1847,1847,2877
1848,1848,2870
1849,1849,2865
1850,1850,2859
1851,1851,2853
1852,1852,2847
1853,1853,2842
1854,1854,2835
1855,1855,2829
1856,1856,2824
1857,1857,2816
1858,1858,2810
1859,1859,2804
1860,1860,2798
1861,1861,2794
1862,1862,2786
1863,1863,2780
1864,1864,2775
1865,1865,2767
1866,1866,2763
1867,1867,2756
1868,1868,2752
1869,1869,2744
1870,1870,2739
1871,1871,2733
1872,1872,2728
1873,1873,2723
1874,1874,2716
1875,1875,2710
1876,1876,2704
1877,1877,2699
1878,1878,2692
1879,1879,2688
1880,1880,2682
1881,1881,2678
1882,1882,2670
1883,1883,2664
1884,1884,2657
1885,1885,2651
1886,1886,2645
1887,1887,2638
1888,1888,2632
1889,1889,2626
1890,1890,2619
1891,1891,2615
1892,1892,2609
1893,1893,2602
1894,1894,2598
1895,1895,2590
1896,1896,2586
1897,1897,2579
1898,1898,2574
1899,1899,2567
1900,1900,2561
1901,1901,2555
1902,1902,2547
1903,1903,2543
1904,1904,2535
1905,1905,2530
1906,1906,2525
1907,1907,2519
1908,1908,2513
1909,1909,2506
1910,1909.7,2500
