ID,time,distance,start_x,start_y,end_x,end_y,state
6043,97.4991,127.754,339.475,695.161,312.122,818.192,0
6044,429.417,255.101,454.703,465.767,615.593,540.283,0
6045,404.215,341.984,257.33,541.361,67.4132,406.317,0
6046,42.0999,32.2747,99.9259,405.696,67.7115,404.849,0
6047,532.817,291.433,470.42,478.671,615.639,539.612,0
6048,388.715,196.549,449.52,655.014,613.219,612.883,0
6049,437.717,258.319,436.125,599.621,613.311,612.545,0
6050,239.705,162.86,160.371,485.449,67.6868,405.633,0
6051,101.099,126.472,514.368,734.137,611.175,755.162,0
6052,55.1997,38.5815,591.876,633.541,613.406,613.447,0
6053,423.517,249.76,477.223,477.275,615.553,539.872,0
6054,56.4997,66.008,614.173,239.609,648.414,198.119,0
6055,493.921,282.048,505.636,518.838,613.437,612.303,0
6056,118.199,118.311,88.9362,484.471,67.7704,405.109,0
6057,234.605,141.294,550.795,563.819,613.278,612.47,0
6058,149.2,122.589,530.081,124.74,653.462,130.205,0
6059,114.999,142.744,557.791,283.752,647.944,197.614,0
6060,190.202,117.163,171.779,377.207,67.6503,404.857,0
6061,249.006,214.143,385.209,645.285,312.483,817.974,0
6062,299.209,201.444,491.066,412.273,630.264,334.114,0
6063,535.716,272,398.236,608.732,613.26,612.495,0
6064,99.999,100.376,566.117,475.759,615.618,539.678,0
6065,355.512,223.631,473.395,375.699,630.38,334.066,0
6066,398.915,218.846,240.001,571.625,150.277,706.125,0
6067,219.704,157.252,206.321,365.156,67.6392,404.596,0
6068,285.908,119.182,164.769,425.091,67.7876,405.322,0
6069,32.5001,33.1552,413.205,109.759,406.278,78.1072,0
6070,160.001,128.308,537.766,689.139,612.302,752.123,0
6071,79.2994,56.1138,600.972,646.813,613.319,613.057,0
6072,516.821,244.375,457.558,678.857,613.268,613.094,0
6073,999.903,62.0713,327.19,267.236,326.042,264.286,1
6074,136.899,118.651,548.185,154.919,653.555,130.319,0
6075,317.51,273.251,298.317,408.831,251.078,184.612,0
6076,274.908,191.976,411.234,296.064,355.364,174.42,0
6077,38.2,51.0033,594.519,501.53,615.622,540.364,0
6078,489.321,264.168,271.069,558.785,150.325,706.106,0
6079,81.7993,69.2154,281.919,774.918,310.514,818.903,0
6080,51.5998,38.4536,106.558,400.754,67.6939,404.907,0
6081,115.099,95.3665,312.571,238.121,349.903,174.811,0
6082,271.407,193.308,207.347,566.614,149.919,706.212,0
6083,88.3992,98.1188,579.888,455.905,615.671,539.433,0
6084,50.4998,50.8315,407.361,128.329,405.594,78.1163,0
6085,29.7001,32.1133,618.715,205.559,647.922,197.69,0
6086,284.608,227.264,482.182,464.307,615.536,540.152,0
6087,66.1996,60.2451,410.733,157.619,356.063,173.515,0
6088,194.603,152.401,503.528,117.128,653.643,130.305,0
6089,59.9997,38.4796,280.657,209.629,252.145,184.138,0
6090,249.306,278.296,335.307,408.456,251.084,184.588,0
6091,702.775,336.287,318.855,538.82,150.321,706.111,0
6092,412.916,195.05,277.998,639.305,150.331,706.128,0
6093,297.909,168.089,173.405,307.406,249.454,185.203,0
6094,107.099,96.7229,268.894,279.792,249.565,185.185,0
6095,268.707,171.487,234.486,343.308,249.573,185.189,0
6096,158.7,129.694,525.86,707.639,612.351,752.026,0
6097,185.702,141.157,316.937,290.808,250.251,184.903,0
6098,124.599,114.063,608.725,457.87,615.739,539.482,0
6099,411.616,256.471,292.01,429.096,67.5855,404.65,0
6100,23.3001,25.7495,152.949,680.566,150.244,706.15,0
6101,274.208,224.107,276.126,388.775,251.553,184.449,0
6102,444.118,333.207,273.508,498.657,67.3824,406.234,0
6103,515.621,241.937,303.669,648.135,150.34,706.167,0
6104,170.501,165.514,368.971,675.198,313.125,818.105,0
6105,54.4997,65.9731,191.329,682.555,151.469,706.502,0
6106,579.206,355.647,401.921,496.98,615.551,539.721,0
6107,36.1,32.8885,83.3813,425.577,67.7465,405.623,0
6108,387.214,267.57,387.341,392.779,349.266,174.536,0
6109,6.7,5.6777,608.947,748.066,612.293,752.367,0
6110,574.107,303.894,234.074,518.406,150.318,706.149,0
6111,304.909,290.787,377.84,569.305,312.874,818.005,0
6112,157.5,117.453,341.446,267.295,349.497,174.523,0
6113,372.914,220.426,260.083,423.302,67.7095,404.758,0
6114,26.0001,26.083,589.73,743.26,612.165,752.59,0
6115,286.808,173.956,533.281,536.194,613.187,612.638,0
6116,122.399,91.363,572.321,675.095,613.276,613.18,0
6117,96.7991,87.5566,270.705,269.017,249.358,185.192,0
6118,293.209,164.146,177.49,306.521,248.308,184.766,0
6119,127.999,102.396,162.14,390.828,67.7695,404.973,0
6120,125.999,86.4617,528.951,610.104,613.325,612.526,0
6121,87.1992,88.9538,105.534,468.344,67.726,405.513,0
6122,251.006,275.674,336.216,564.578,312.263,818.162,0
6123,24.2001,23.4232,596.267,552.082,616.236,541.679,0
6124,290.909,200.284,468.917,547.615,613.321,612.403,0
6125,226.005,281.764,335.099,409.996,251.907,184.302,0
6126,101.899,86.3414,566.299,129.576,653.542,130.044,0
6127,372.113,261.966,433.73,445.917,615.499,540.07,0
6128,218.104,111.941,200.371,263.5,248.425,184.805,0
6129,524.319,273.765,300.651,563.4,150.32,706.12,0
6130,97.9991,77.1055,586.529,672.696,613.291,612.436,0
6131,65.5996,70.6892,606.46,241.851,648.291,198.129,0
6132,63.0996,56.9969,575.85,637.541,613.312,612.434,0
6133,261.407,208.309,394.035,316.233,350.101,174.783,0
6134,200.403,173.379,544.328,421.532,615.455,539.792,0
6135,346.412,279.855,298.616,452.879,67.2958,403.899,0
6136,176.902,162.937,479.845,713.919,612.538,751.892,0
6137,273.007,284.299,328.412,550.373,312.795,817.997,0
6138,20,19.309,336.07,187.657,349.875,174.695,0
6139,407.916,238.802,239.041,449.687,67.4173,406.3,0
6140,297.609,196.204,481.015,392.13,630.333,334.136,0
6141,14,17.5591,314.605,800.818,312.788,818.01,0
6142,174.701,210.124,509.981,257.533,648.221,198.116,0
6143,55.0997,45.774,261.518,228.898,249.997,184.978,0
6144,517.721,269.153,412.875,602.985,613.211,613.029,0
6145,268.307,202.195,183.945,535.517,149.633,706.324,0
6146,238.105,222.463,323.374,607.933,312.514,817.98,0
6147,461.319,291.701,269.346,454.209,67.5883,404.721,0
6148,84.4993,89.7253,535.902,747.623,611.116,755.17,0
6149,148.6,119.161,535.853,659.6,613.297,613.104,0
6150,146.5,126.922,534.984,134.404,653.514,129.8,0
6151,109.799,81.3278,150.415,399.935,67.6784,405.609,0
6152,3.6,2.97368,70.7354,405.272,67.7644,405.26,0
6153,335.611,248.589,307.872,371.781,249.06,185.118,0
6154,383.914,216.541,444.615,332.632,355.641,174.396,0
6155,508.622,338.461,403.584,492.879,615.507,540.225,0
6156,203.303,172.476,484.314,117.201,653.708,130.462,0
6157,50.3998,51.7793,613.481,147.213,653.51,130.016,0
6158,58.8997,31.9047,249.356,218.532,249.826,185.083,0
6159,23.8001,20.2249,610.874,334.528,630.419,334.354,0
6160,86.5993,74.0171,265.219,256.027,249.531,185.249,0
6161,310.21,197.211,185.133,469.629,67.6892,405.624,0
6162,47.7998,48.8544,404.157,174.645,355.744,174.196,0
6163,143.8,116.541,271.223,745.016,310.459,818.859,0
6164,2.5,1.40074,255.749,180.035,254.388,180.363,0
6165,99.3991,88.4396,304.007,227.559,349.707,174.612,0
6166,208.804,155.795,234.125,327.271,249.775,185.1,0
6167,116.699,144.312,319.96,697.712,312.176,818.214,0
6168,142.399,120.939,309.692,256.373,349.348,174.53,0
6169,534.017,307.024,410.533,470.926,615.68,539.49,0
6170,30.1001,31.2056,602.625,723.625,612.358,752.016,0
6171,332.911,203.207,478.339,277.629,356.184,173.316,0
6172,302.709,250.871,217.234,520.811,150.561,706.219,0
6173,440.318,271.594,425.262,404.296,630.29,334.111,0
6174,157.3,128.239,144.539,581.032,150.24,706.059,0
6175,54.1997,62.4241,602.566,367.781,630.287,334.113,0
6176,235.605,169.285,274.133,337.555,250.718,184.832,0
6177,116.599,92.6377,244.498,781.721,310.322,818.87,0
6178,16,14.0788,606.222,550.677,616.471,542.224,0
6179,22.4,22.9907,378.298,176.903,356.065,173.448,0
6180,320.41,194.635,172.559,298.406,248.219,184.741,0
6181,622.995,340.188,316.132,518.713,150.317,706.157,0
6182,101.699,88.6186,526.685,608.779,613.313,612.404,0
6183,261.807,158.822,184.881,306.871,248.173,184.729,0
6184,280.808,181.294,503.939,541.344,613.337,612.501,0
6185,209.104,150.876,486.475,587.994,613.298,613.116,0
6186,543.014,331.84,286.711,499.594,150.264,706.165,0
6187,309.81,155.89,241.554,640.578,150.008,706.159,0
6188,477.02,265.613,258.092,574.021,150.28,706.175,0
6189,132.099,125.592,252.618,701.718,152.714,706.996,0
6190,283.608,160.145,189.81,315.576,248.629,184.89,0
6191,60.4996,51.7394,602.378,133.997,653.557,129.6,0
6192,50.5998,57.4377,276.66,787.621,311.073,818.612,0
6193,588.103,253.872,295.065,586.77,150.342,706.074,0
6194,125.699,150.103,391.505,707.06,313.607,818.321,0
6195,290.309,177.914,167.285,494.661,67.649,405.78,0
6196,229.505,241.226,326.658,593.912,312.395,818.127,0
6197,321.51,311.531,389.771,571.892,313,818.114,0
6198,456.519,267.744,227.735,566.261,150.292,706.137,0
6199,384.514,226.033,472.936,408.767,630.357,334.146,0
6200,278.708,132.917,496.976,623.403,613.329,613.167,0
6201,26.5001,29.1635,598.909,776.582,611.128,755.022,0
6202,233.705,141.752,283.459,313.724,250.481,184.783,0
6203,83.2993,75.7744,592.323,187.887,647.562,192.054,0
6204,161.601,125.077,351.296,272.008,349.814,174.745,0
6205,187.202,111.427,513.418,635.589,613.293,612.53,0
6206,265.307,110.89,205.131,631.398,150.514,706.051,0
6207,387.914,279.428,420.9,437.741,615.589,540.253,0
6208,40.8999,44.1613,593.367,712.984,612.28,752.108,0
6209,263.107,137.718,490.901,177.305,355.964,173.897,0
6210,0,0,656.665,132.327,656.665,132.327,0
6211,385.614,241.796,461.672,455.841,615.532,539.769,0
6212,235.205,164.617,167.464,560.194,150.88,706.307,0
6213,1,0.351322,630.344,335.422,630.674,335.302,0
6214,110.599,137.239,543.137,183.41,648.042,191.148,0
6215,248.206,185.973,159.67,538.241,149.677,706.306,0
6216,589.003,391.564,410.524,525.194,615.514,539.967,0
6217,397.415,279.914,361.17,425.211,349.662,174.603,0
6218,59.3997,45.785,567.984,617.933,613.193,612.61,0
6219,352.512,220.758,454.445,337.236,355.637,174.35,0
6220,98.9991,119.646,361.517,713.584,313.222,818.204,0
6221,194.303,161.966,472.732,579.51,613.253,612.554,0
6222,73.3995,70.3685,550.433,745.791,611.813,753.359,0
6223,57.6997,49.9777,402.992,178.824,355.755,174.19,0
6224,559.51,296.305,302.737,556.067,150.326,706.071,0
6225,113.799,99.9688,171.716,211.06,248.288,184.8,0
6226,101.199,87.7069,566.374,126.265,653.469,129.756,0
6227,438.718,260.3,482.331,360.455,630.358,334.056,0
6228,327.311,164.525,551.552,557.723,613.253,612.479,0
6229,276.608,146.372,507.873,668.364,613.323,613.198,0
6230,267.507,202.241,512.315,462.636,615.633,539.604,0
6231,299.209,185.375,292.445,344.641,249.797,185.099,0
6232,270.107,190.359,251.773,396.79,67.4555,404.251,0
6233,216.904,239.881,323.762,377.32,252.245,184.13,0
6234,60.0997,48.0118,605.033,129.376,653.628,130.43,0
6235,43.4999,47.612,401.748,167.833,355.754,174.218,0
6236,87.7992,63.2745,302.627,766.414,311.613,818.426,0
6237,19.7,20.0404,613.988,326.129,630.295,334.108,0
6238,91.1992,90.6857,247.681,258.518,250.441,184.849,0
6239,35.5,25.2087,251.913,209.834,249.08,185.117,0
6240,53.5998,50.6196,586.083,714.984,612.19,752.562,0
6241,374.714,256.436,464.491,500.867,613.322,613.126,0
6242,596.002,376.796,377.825,489.316,615.562,539.717,0
6243,142.9,114.927,517.737,593.31,613.347,612.497,0
6244,258.907,156.997,278.43,328.868,250.233,184.917,0
6245,180.402,138.285,143.834,571.155,150.89,706.267,0
6246,282.708,170.542,236.241,345.31,250.011,185.023,0
6247,39.4,46.4408,323.177,201.707,350.316,174.924,0
6248,368.213,261.491,384.448,389.805,349.688,174.637,0
6249,40.4,35.9877,392.237,177.118,355.773,174.286,0
6250,167.201,150.212,515.073,693.423,612.314,752.132,0
6251,129.899,118.354,588.995,443.138,615.539,539.792,0
6252,398.715,223.704,463.597,329.421,356.328,173.192,0
6253,176.002,137.72,358.851,272.175,349.654,174.575,0
6254,194.503,196.559,514.296,231.194,647.639,191.858,0
6255,461.019,308.698,422.576,416.539,630.317,334.082,0
6256,332.511,230.974,296.148,379.915,249.213,185.103,0
6257,199.703,172.087,275.562,684.065,152.279,706.858,0
6258,32.1001,24.9889,275.06,194.525,253.144,183.461,0
6259,0,0,649.062,194.54,649.062,194.54,0
6260,427.817,221.308,445.194,676.699,613.189,613.04,0
6261,160.701,135.538,125.219,586.339,149.824,706.33,0
6262,323.911,189.31,195.823,477.505,67.7436,405.593,0
6263,438.518,317.202,359.008,441.294,349.674,174.666,0
6264,621.295,334.514,319.946,522.169,150.272,706.099,0
6265,220.304,166.931,135.828,548.881,149.925,706.242,0
6266,191.803,190.831,431.721,713.673,313.299,818.183,0
6267,325.111,239.689,458.941,425.462,615.493,539.951,0
6268,9.5,9.31325,601.899,754.847,611.178,755.522,0
6269,47.8998,66.5149,331.413,754.595,312.779,818.061,0
6270,94.7991,114.357,583.42,273.227,647.88,197.677,0
6271,68.9995,81.1693,562.29,503.642,615.586,539.581,0
6272,147.7,99.4424,235.036,279.285,249.258,185.172,0
6273,383.514,241.25,215.911,496.597,67.5178,405.936,0
6274,210.704,193.52,275.685,643.007,152.719,706.955,0
6275,205.103,132.47,546.187,565.394,613.158,612.757,0
6276,442.018,246.802,468.936,363.411,630.334,334.1,0
6277,416.916,239.348,239.334,454.504,67.4716,406.136,0
6278,66.4996,58.9981,561.905,740.037,611.963,752.916,0
6279,35.5,31.8661,598.517,779.994,611.124,754.987,0
6280,337.511,274.123,299.835,412.141,250.274,184.892,0
6281,104.499,96.5218,141.188,613.422,149.679,706.338,0
6282,250.506,209.659,351.92,624.833,313.074,818.098,0
6283,4.6,4.47388,603.155,807.877,607.365,809.381,0
6284,104.099,118.555,566.008,178.712,653.622,130.346,0
6285,10.6,9.73419,261.755,188.86,253.032,183.688,0
6286,3.3,2.30495,313.096,815.816,312.588,818.059,0
6287,138.299,117.296,242.359,758.248,310.388,818.905,0
6288,226.005,166.39,233.361,337.219,250.675,184.821,0
6289,176.902,161.18,273.462,673.456,152.123,706.751,0
6290,1.4,0.542237,649.868,189.575,650.102,190.064,0
6291,77.4994,66.6553,415.439,153.442,356.14,173.5,0
6292,449.018,265.021,466.09,463.377,615.471,539.752,0
6293,292.909,194.59,461.748,275.19,355.393,174.405,0
6294,334.911,137.231,491.563,620.155,613.234,612.958,0
6295,118.699,89.5535,418.587,215.164,355.767,174.308,0
6296,88.8992,77.0035,577.999,128.428,653.502,129.791,0
6297,230.805,125.141,501.771,623.773,613.328,612.42,0
6298,139.299,156.45,398.003,707.708,313.004,818.09,0
6299,325.411,147.383,449.25,139.075,356.234,173.266,0
6300,187.502,113.834,513.977,593.86,613.236,613.024,0
6301,55.6997,60.9854,326.526,215.464,350.492,174.997,0
6302,82.2993,64.2151,201.029,211.457,248.445,184.848,0
6303,135.399,151.72,343.913,675.265,312.392,818.072,0
6304,144.8,110.717,407.233,237.816,355.952,173.947,0
6305,195.203,132.087,515.347,365.189,630.282,334.108,0
6306,7,6.8531,641.902,200.704,648.48,198.204,0
6307,187.202,151.626,371.975,264.082,349.677,174.564,0
6308,45.0999,45.8151,595.956,709.915,612.161,752.404,0
6309,242.706,210.177,611.234,382.233,615.551,539.639,0
6310,362.813,140.406,165.092,442.102,67.5769,405.82,0
6311,235.405,123.419,198.555,259.333,248.05,184.614,0
6312,162.501,133.888,175.028,260.568,248.116,184.675,0
6313,348.912,219.431,423.557,322.021,355.403,174.488,0
6314,92.8992,67.9567,585.107,662.267,613.287,613.079,0
6315,58.8997,38.8796,107.467,403.957,67.8431,405.19,0
6316,223.904,152.506,519.876,388.036,630.358,334.305,0
6317,213.104,165.618,195.658,591.918,150.373,706.312,0
6318,179.202,116.331,525.649,347.656,630.298,334.064,0
6319,25.7001,29.1731,258.276,212.362,250.174,184.989,0
6320,441.218,277.055,352.06,367.587,349.535,174.628,0
6321,25.1001,25.8056,613.036,321.236,630.279,334.158,0
6322,127.499,135.54,225.76,707.062,151.734,706.627,0
6323,411.516,218.422,290.31,614.842,150.261,706.2,0
6324,154.5,126.338,250.118,302.882,249.475,185.231,0
6325,8.7,9.88825,603.613,614.006,613.284,612.824,0
6326,181.602,105.485,219.176,281.007,248.533,184.824,0
6327,89.3992,68.6289,588.925,662.1,613.216,612.929,0
6328,32.7001,29.5484,407.39,107.238,405.612,78.0565,0
6329,72.6995,72.7222,196.757,672.284,150.611,706.156,0
6330,438.218,332.745,321.237,487.378,67.3058,403.916,0
6331,162.201,127.354,498.972,590.578,613.232,612.756,0
6332,541.215,331.122,386.06,458.551,615.503,539.813,0
6333,19.1,16.4846,635.285,207.389,647.837,197.636,0
6334,53.5998,63.6592,610.619,236.761,648.405,198.124,0
6335,36.1,47.9866,325.669,771.95,312.656,818.07,0
6336,0,0,651.675,190.517,651.675,190.517,0
6337,19.1,21.3478,629.854,207.797,648.384,198.096,0
6338,339.712,172.309,221.732,605.121,150.344,706.078,0
6339,460.519,211.528,295.07,634.191,150.254,706.145,0
6340,378.814,182.97,248.189,641.344,150.34,706.064,0
6341,0,0,614.802,615.656,614.802,615.656,0
6342,12.3,12.9312,341.033,183.674,349.669,174.581,0
6343,99.999,117.488,552.235,197.152,648.376,190.832,0
6344,602.4,342.068,422.839,493.483,615.453,540.099,0
6345,34.1001,27.5353,586.761,614.956,613.335,613.109,0
6346,384.114,241.084,479.482,470.048,615.535,539.818,0
6347,38.3,42.6761,579.08,736.631,612.061,752.552,0
6348,46.1999,39.6943,105.119,398.351,67.7384,404.824,0
6349,130.399,106.206,523.02,595.274,613.286,612.55,0
6350,165.001,159.665,277.815,700.639,311.604,818.409,0
6351,247.306,149.183,192.595,313.358,248.58,184.89,0
6352,148,120.674,544.072,688.693,612.176,752.585,0
6353,312.11,185.904,183.152,474.086,67.6046,405.774,0
6354,289.308,200.101,207.698,340.145,67.4117,404.05,0
6355,67.3995,58.5905,561.311,738.552,611.862,753.129,0
6356,360.913,217.2,457.357,332.399,355.561,174.354,0
6357,167.101,130.195,532.95,140.403,653.586,130.408,0
6358,18.9,17.1204,596.002,613.32,613.191,612.915,0
6359,319.81,236.765,507.633,476.796,615.661,540.273,0
6360,197.503,135.97,534.796,562.188,613.227,612.577,0
6361,93.0992,69.5677,592.133,686.917,612.398,752.062,0
6362,6.3,5.38929,641.78,192.934,646.843,194.064,0
6363,144.7,102.92,237.689,742.971,152.436,706.863,0
6364,33.9001,38.7926,301.244,790.561,311.259,818.617,0
6365,457.819,225.92,246.321,645.37,150.262,706.128,0
6366,447.318,196.401,224.529,430.82,67.8063,405.437,0
6367,284.008,126.543,224.78,305.089,249.357,185.215,0
6368,411.916,224.148,438.734,638.647,613.233,612.594,0
6369,440.818,216.113,277.552,603.67,150.343,706.176,0
6370,304.509,156.002,220.475,652.02,150.029,706.15,0
6371,244.706,227.348,499.346,500.751,615.49,540.175,0
6372,88.5992,100.579,522.512,762.335,611.166,755.109,0
6373,206.803,117.011,204.767,625.589,150.683,706.228,0
6374,814.948,418.966,283.047,515.199,150.332,706.173,0
6375,50.3998,38.9642,579.314,596.89,613.605,611.75,0
6376,218.804,215.906,434.261,679.695,313.488,818.303,0
6377,391.315,274.027,430.937,425.954,615.501,540.192,0
6378,476.22,236.885,429.049,622.265,613.343,613.197,0
6379,269.707,158.339,525.683,548.061,613.252,612.456,0
6380,349.912,207.259,477.743,396.238,630.328,334.054,0
6381,0,0,651.627,199.238,651.627,199.238,0
6382,448.518,223.766,304,646.083,150.268,706.085,0
6383,235.005,254.575,326.393,388.624,251.155,184.506,0
6384,401.615,201.933,233.805,429.757,67.7854,405.205,0
6385,452.518,206.024,286.158,624.301,150.35,706.06,0
6386,490.621,279.732,455.782,468.58,615.598,539.747,0
6387,21.5,25.7346,175.742,709.407,151.682,706.596,0
6388,334.811,236.94,502.796,477.516,615.6,540.256,0
6389,193.403,162.182,391.037,263.432,355.578,174.399,0
6390,125.799,164.335,550.796,253.356,648.164,198.121,0
6391,221.604,160.024,349.966,305.526,349.57,174.644,0
6392,220.104,124.318,218.786,303.356,248.277,184.834,0
6393,338.411,213.706,215.967,479.574,67.271,406.437,0
6394,185.102,146.561,580.905,395.723,630.3,334.047,0
6395,102.599,125.12,553.909,188.332,648.391,190.754,0
6396,128.999,108.232,264.145,289.139,249.543,185.23,0
6397,364.413,250.887,371.754,389.323,349.491,174.565,0
6398,58.4997,38.8405,229.39,214.791,248.932,185.031,0
6399,26.2001,21.5377,271.919,193.344,253.225,183.27,0
6400,208.104,214.769,283.115,667.697,151.876,706.714,0
6401,245.206,233.104,329.205,603.003,312.68,818.036,0
6402,138.999,119.709,590.268,443.749,615.596,539.699,0
6403,354.612,217.746,490.71,250.723,356.106,173.409,0
6404,165.901,173.782,512.422,202.389,648.369,190.792,0
6405,244.406,169.971,272.44,338.172,250.341,184.907,0
6406,426.117,199.67,459.758,672.158,613.224,612.62,0
6407,105.899,81.4919,585.765,675.873,612.269,752.24,0
6408,244.606,171.22,149.724,534.21,150.036,706.211,0
6409,253.806,143.417,449.218,248.67,356.118,173.514,0
6410,430.317,207.331,261.385,629.725,150.305,706.171,0
6411,128.199,116.1,189.435,259.854,248.007,184.615,0
6412,73.9994,78.28,355.22,198.869,349.314,174.514,0
6413,417.016,237.234,458.305,374.338,630.303,334.061,0
6414,174.901,122.604,421.205,245.09,355.619,174.353,0
6415,39.4,49.6595,312.551,775.793,312.715,817.997,0
6416,72.2995,89.0452,332.635,732.63,312.207,818.224,0
6417,337.311,211.992,473.682,386.973,630.262,334.055,0
6418,256.806,307.526,332.631,438.191,251.154,184.517,0
6419,351.712,224.454,485.837,255.491,356.234,173.354,0
6420,256.506,136.769,519.674,655.351,613.335,613.146,0
6421,550.713,384.787,369.532,509.452,615.457,540.123,0
6422,162.901,124.606,531.872,657.923,613.378,613.243,0
6423,549.513,236.05,276.88,601.579,150.254,706.182,0
6424,183.102,189.73,295.067,718.428,311.157,818.601,0
6425,462.719,329.686,282.302,492.599,67.6622,405.535,0
6426,16.9,21.0972,615.062,283.94,635.935,282.423,0
6427,301.809,162.569,228.144,650.366,149.984,706.189,0
6428,426.217,258.719,287.965,441.85,67.6441,404.524,0
6429,100.299,89.3293,269.713,270.436,249.706,185.213,0
6430,39.8,40.6765,604.511,286.923,635.837,282.319,0
6431,141.399,116.237,187.987,260.178,248.609,184.936,0
6432,106.799,92.9455,562.104,124.712,653.6,129.654,0
6433,571.108,353.002,408.598,523.861,615.572,540.009,0
6434,75.4994,75.0428,313.665,222.844,349.4,174.541,0
6435,0.8,0.227876,410.62,72.2656,410.406,72.3427,0
6436,373.514,263.401,249.986,502.283,67.3863,406.421,0
6437,100.099,131.104,331.332,695.651,312.304,818.073,0
6438,74.7994,51.8874,120.565,401.533,67.7449,405.626,0
6439,132.999,117.058,538.673,123.529,653.544,129.783,0
6440,184.102,122.803,414.651,239.257,355.81,174.142,0
6441,168.801,166.978,537.682,463.773,615.669,540.24,0
6442,6.6,5.89032,349.933,180.641,351.46,175.377,0
6443,2.1,1.2525,657.644,194.851,656.411,194.633,0
6444,313.41,310.04,393.326,565.224,313.03,818.05,0
6445,144.9,113.066,156.854,610.515,150.595,706.153,0
6446,10.8,11.451,358.423,185.565,354.07,174.977,0
6447,247.106,152.13,279.849,324.038,249.777,185.137,0
6448,269.907,192.721,286.015,345.06,251.147,184.628,0
6449,366.213,237.885,468.101,255.272,355.864,173.939,0
6450,248.006,122.946,192.613,624.261,150.326,706.256,0
6451,91.3992,95.4911,571.755,156.077,653.551,130.28,0
6452,34.3,33.1861,266.565,212.54,252.308,183.976,0
6453,21.8,24.0284,153.668,682.665,150.261,706.103,0
6454,470.219,334.158,323.212,485.337,67.8486,404.968,0
6455,66.8996,74.0522,554.851,784.276,611.127,755.192,0
6456,132.299,103.73,167.218,389.119,67.7356,405.582,0
6457,322.81,203.367,477.184,274.092,356.336,173.098,0
6458,255.106,180.949,155.661,504.877,67.4715,405.94,0
6459,37.9,30.1179,240.193,212.787,249.216,185.081,0
6460,198.303,139.776,296.416,300.139,250.492,184.791,0
6461,309.31,156.987,492.118,649.875,613.265,613.079,0
6462,61.3996,64.6238,564.377,782.519,611.164,755.458,0
6463,461.819,243.697,229.797,537.779,150.322,706.085,0
6464,44.0999,43.6001,601.787,289.145,635.974,282.429,0
6465,185.202,185.663,513.412,224.441,647.794,191.379,0
6466,368.913,195.056,224.87,583.23,150.254,706.083,0
6467,421.517,173.531,196.983,437.773,67.8347,405.303,0
6468,126.999,102.409,263.081,284.774,249.941,185.035,0
6469,250.706,166.999,430.619,294.282,356.248,173.255,0
6470,29.6001,27.4916,265.134,207.129,252.515,184.013,0
6471,59.9997,55.3085,597.093,700.107,612.482,751.858,0
6472,156.9,86.0686,286.882,789.959,310.535,818.902,0
6473,284.908,164.665,455.594,599.307,613.352,612.417,0
6474,36.6,43.5843,187.281,704.03,151.312,706.534,0
6475,288.708,184.132,251.204,348.831,249.352,185.177,0
6476,194.803,141.427,467.175,205.539,355.806,174.2,0
6477,7.6,7.83622,257.195,190.067,253.018,183.58,0
6478,263.707,188.307,158.317,545.583,150.184,706.085,0
6479,166.901,133.273,247.342,309.117,249.653,185.243,0
6480,309.31,174.81,171.619,320.007,67.5919,404.604,0
6481,67.0995,71.2376,409.063,144.899,405.939,78.1773,0
6482,367.813,196.769,255.039,387.551,67.721,404.778,0
6483,244.806,128.536,496.188,635.447,613.332,613.102,0
6484,85.5993,68.3401,584.927,692.284,612.304,752.12,0
6485,8.8,8.65425,75.9716,406.977,67.741,405.137,0
6486,106.899,128.444,579.79,284.195,647.919,197.651,0
6487,19.8,23.4708,327.747,183.65,349.259,174.493,0
6488,248.506,153.392,190.434,313.104,247.829,184.483,0
6489,110.099,90.4762,197.474,646.015,150.661,706.225,0
6490,92.0992,86.3746,225.281,265.358,248.861,184.991,0
6491,28.0001,33.3107,618.743,201.545,647.706,197.096,0
6492,187.902,149.599,181.159,590.064,150.737,706.299,0
6493,213.904,140.197,543.376,552.323,613.338,612.456,0
6494,137.899,150.606,316.713,688.147,312.676,817.974,0
6495,181.202,130.599,282.318,292.571,250.166,184.982,0
6496,512.922,335.601,403.524,580.663,613.203,612.665,0
6497,530.917,334.775,402.42,579.858,613.154,612.56,0
6498,249.806,132.972,475.072,156.167,355.822,174.303,0
6499,329.211,154.856,480.188,649.795,613.323,612.497,0
6500,46.2999,32.1793,234.714,213.181,249.112,185.084,0
6501,309.11,169.651,225.852,627.82,150.333,706.054,0
6502,32.8001,23.6474,593.872,620.28,613.332,613.116,0
6503,151,143.171,605.524,448.672,615.59,540.356,0
6504,190.202,167.353,527.482,440.207,615.489,540.25,0
6505,437.117,299.446,378.065,424.805,350.025,174.771,0
6506,296.109,169.704,192.574,330.874,248.798,185.038,0
6507,2.2,1.20803,612.158,613.155,613.159,612.975,0
6508,363.813,186.2,236.231,372.996,67.7432,404.857,0
6509,187.202,109.675,213.883,255.301,248.145,184.743,0
6510,240.505,144.793,439.604,260.269,355.633,174.402,0
6511,56.2997,47.8858,602.409,290.54,635.954,282.417,0
6512,382.114,271.218,463.885,487.864,613.253,612.457,0
6513,22.6,25.5767,615.804,274.595,635.957,282.44,0
6514,167.701,122.206,510.426,641.313,613.293,612.424,0
6515,59.3997,60.0767,612.763,155.496,653.607,130.382,0
