ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
39065,646.289,138.242,506.499,338.247,630.308,334.134,0,86.4015,559.888,7.48007
39066,287.008,101.327,537.842,722.847,611.251,754.479,0,63.3295,223.679,4.53199
39067,165.301,89.159,549.582,796.985,606.534,811.593,0,55.7244,109.576,2.9664
39068,398.915,118.024,258.26,293.655,251.136,184.557,0,73.7647,325.15,5.40794
39069,140.299,56.5111,569.385,790.062,606.772,810.892,0,35.3194,104.98,3.9723
39070,40.5,20.6194,633.713,128.869,653.795,129.076,0,12.8871,27.6128,3.14267
39071,0,0,146.861,700.135,146.861,700.135,0,0,0,0
39072,2.6,1.44388,254.035,175.854,252.929,176.779,0,0.902422,1.69758,2.88113
39073,316.11,96.5844,266.383,276.44,250.942,184.627,0,60.3652,255.745,5.23663
39074,344.712,141.986,259.646,656.724,144.04,617.752,0,88.7411,255.971,3.88447
39075,179.402,106.596,241.171,685.242,150.23,693.419,0,66.6227,112.779,2.6928
39076,1149.27,271.05,604.169,391.942,615.601,539.672,0,169.406,979.86,6.78409
39077,1929.28,448.49,93.1965,458.724,91.2301,459.745,1,280.306,1648.97,6.88275
39078,128.299,25.6886,269.101,203.672,252.416,184.033,0,16.0554,112.243,7.99101
39079,579.606,181.221,292.304,596.018,144.334,617.412,0,113.263,466.342,5.11733
39080,773.658,176.158,479.088,569.937,613.297,612.448,0,110.098,663.56,7.02696
39081,592.302,189.842,254.224,352.682,250.201,185.041,0,118.651,473.651,4.99196
39082,646.689,120.528,234.207,291.697,249.01,184.992,0,75.3299,571.359,8.58476
39083,69.1995,32.8348,142.95,661.92,148.556,693.625,0,20.5218,48.6777,3.372
39084,24.5001,12.54,407.847,90.2875,405.818,78.2404,0,7.83751,16.6625,3.126
39085,456.519,98.5195,260.262,794.606,310.297,818.908,0,61.5747,394.944,7.41407
39086,198.003,86.5534,159.086,539.045,141.19,611.56,0,54.0959,143.907,3.66022
39087,285.708,82.1478,582.107,680.729,612.257,752.062,0,51.3424,234.366,5.56477
39088,196.203,75.5839,416.38,146.383,356.391,172.729,0,47.2399,148.963,4.15333
