step,time,alive
1776,1776,3249
1777,1777,3243
1778,1778,3238
1779,1779,3231
1780,1780,3226
1781,1781,3221
1782,1782,3215
1783,1783,3209
1784,1784,3202
1785,1785,3198
1786,1786,3192
1787,1787,3186
1788,1788,3180
1789,1789,3174
1790,1790,3169
1791,1791,3162
1792,1792,3156
1793,1793,3151
1794,1794,3145
1795,1795,3141
1796,1796,3134
1797,1797,3128
1798,1798,3122
1799,1799,3117
1800,1800,3111
1801,1801,3104
1802,1802,3099
1803,1803,3094
1804,1804,3088
1805,1805,3083
1806,1806,3077
1807,1807,3072
1808,1808,3067
1809,1809,3062
1810,1810,3055
1811,1811,3048
1812,1812,3043
1813,1813,3038
1814,1814,3031
1815,1815,3025
1816,1816,3020
1817,1817,3014
1818,1818,3009
1819,1819,3003
1820,1820,2997
1821,1821,2991
1822,1822,2985
1823,1823,2979
1824,1824,2974
1825,1825,2967
1826,1826,2964
1827,1827,2960
1828,1828,2955
1829,1829,2949
1830,1830,2946
1831,1831,2942
1832,1832,2938
1833,1833,2933
1834,1834,2928
1835,1835,2925
1836,1836,2920
1837,1837,2916
1838,1838,2911
1839,1839,2905
1840,1840,2902
1841,1841,2897
1842,1842,2893
1843,1843,2891
1844,1844,2886
1845,1845,2880
1846,1846,2877
1847,1847,2872
1848,1848,2867
1849,1849,2862
1850,1850,2857
1851,1851,2854
1852,1852,2848
1853,1853,2843
1854,1854,2841
1855,1855,2835
1856,1856,2831
1857,1857,2827
1858,1858,2821
1859,1859,2818
1860,1860,2812
1861,1861,2808
1862,1862,2804
1863,1863,2799
1864,1864,2794
1865,1865,2790
1866,1866,2785
1867,1867,2781
1868,1868,2776
1869,1869,2771
1870,1870,2767
1871,1871,2764
1872,1872,2760
1873,1873,2755
1874,1874,2749
1875,1875,2745
1876,1876,2741
1877,1877,2735
1878,1878,2731
1879,1879,2726
1880,1880,2721
1881,1881,2719
1882,1882,2714
1883,1883,2708
1884,1884,2704
1885,1885,2700
1886,1886,2694
1887,1887,2690
1888,1888,2686
1889,1889,2680
1890,1890,2677
1891,1891,2673
1892,1892,2668
1893,1893,2663
1894,1894,2658
1895,1895,2654
1896,1896,2650
1897,1897,2645
1898,1898,2642
1899,1899,2636
1900,1900,2631
1901,1901,2627
1902,1902,2622
1903,1903,2619
1904,1904,2614
1905,1905,2609
1906,1906,2605
1907,1907,2601
1908,1908,2597
1909,1909,2592
1910,1910,2588
1911,1911,2582
1912,1912,2579
1913,1913,2575
1914,1914,2570
1915,1915,2564
1916,1916,2561
1917,1917,2556
1918,1918,2552
1919,1919,2547
1920,1920,2543
1921,1921,2539
1922,1922,2535
1923,1923,2530
1924,1924,2527
1925,1925,2521
1926,1926,2516
1927,1927,2512
1928,1928,2508
1929,1929,2502
1930,1929.5,2499
