step,time,alive
1776,1776,3435
1777,1777,3428
1778,1778,3423
1779,1779,3416
1780,1780,3409
1781,1781,3404
1782,1782,3399
1783,1783,3392
1784,1784,3386
1785,1785,3381
1786,1786,3374
1787,1787,3369
1788,1788,3364
1789,1789,3358
1790,1790,3350
1791,1791,3346
1792,1792,3341
1793,1793,3335
1794,1794,3327
1795,1795,3320
1796,1796,3314
1797,1797,3309
1798,1798,3302
1799,1799,3297
1800,1800,3290
1801,1801,3284
1802,1802,3278
1803,1803,3273
1804,1804,3267
1805,1805,3260
1806,1806,3255
1807,1807,3247
1808,1808,3242
1809,1809,3237
1810,1810,3231
1811,1811,3224
1812,1812,3218
1813,1813,3213
1814,1814,3205
1815,1815,3200
1816,1816,3194
1817,1817,3189
1818,1818,3183
1819,1819,3177
1820,1820,3172
1821,1821,3167
1822,1822,3161
1823,1823,3154
1824,1824,3148
1825,1825,3141
1826,1826,3135
1827,1827,3130
1828,1828,3124
1829,1829,3117
1830,1830,3112
1831,1831,3107
1832,1832,3101
1833,1833,3094
1834,1834,3087
1835,1835,3083
1836,1836,3076
1837,1837,3070
1838,1838,3064
1839,1839,3059
1840,1840,3053
1841,1841,3046
1842,1842,3039
1843,1843,3034
1844,1844,3029
1845,1845,3022
1846,1846,3017
1847,1847,3010
1848,1848,3005
1849,1849,2998
1850,1850,2993
1851,1851,2989
1852,1852,2982
1853,1853,2977
1854,1854,2973
1855,1855,2965
1856,1856,2959
1857,1857,2954
1858,1858,2947
1859,1859,2940
1860,1860,2934
1861,1861,2929
1862,1862,2923
1863,1863,2918
1864,1864,2911
1865,1865,2903
1866,1866,2899
1867,1867,2893
1868,1868,2886
1869,1869,2880
1870,1870,2875
1871,1871,2868
1872,1872,2863
1873,1873,2858
1874,1874,2852
1875,1875,2846
1876,1876,2839
1877,1877,2834
1878,1878,2827
1879,1879,2823
1880,1880,2817
1881,1881,2812
1882,1882,2804
1883,1883,2800
1884,1884,2793
1885,1885,2787
1886,1886,2781
1887,1887,2776
1888,1888,2771
1889,1889,2764
1890,1890,2761
1891,1891,2754
1892,1892,2749
1893,1893,2742
1894,1894,2736
1895,1895,2730
1896,1896,2722
1897,1897,2717
1898,1898,2711
1899,1899,2706
1900,1900,2700
1901,1901,2695
1902,1902,2688
1903,1903,2682
1904,1904,2678
1905,1905,2670
1906,1906,2665
1907,1907,2659
1908,1908,2653
1909,1909,2647
1910,1910,2642
1911,1911,2634
1912,1912,2628
1913,1913,2624
1914,1914,2618
1915,1915,2612
1916,1916,2605
1917,1917,2599
1918,1918,2592
1919,1919,2588
1920,1920,2581
1921,1921,2576
1922,1922,2569
1923,1923,2564
1924,1924,2558
1925,1925,2552
1926,1926,2546
1927,1927,2539
1928,1928,2536
1929,1929,2528
1930,1930,2523
1931,1931,2516
1932,1932,2509
1933,1933,2504
1934,1933.7,2500
